,FSA,bedrooms,post_published_date,average_price
1235,M5R,3 or More,2020-10-21,3033.3333333333335
1236,M5R,3 or More,2020-10-27,5800.0
1237,M5R,3 or More,2020-10-28,9500.0
1238,M5S,3 or More,2020-10-01,1890.0
1239,M5S,3 or More,2020-10-06,2250.0
1240,M5S,3 or More,2020-10-13,3500.0
1241,M5S,3 or More,2020-10-14,2625.0
1242,M5S,3 or More,2020-10-15,2200.0
1243,M5S,3 or More,2020-10-21,3800.0
1244,M5S,3 or More,2020-10-27,3600.0
1245,M5T,3 or More,2020-09-21,2933.3333333333335
1246,M5T,3 or More,2020-09-28,4000.0
1247,M5T,3 or More,2020-10-03,3500.0
1248,M5T,3 or More,2020-10-06,1800.0
1249,M5T,3 or More,2020-10-10,2600.0
1250,M5T,3 or More,2020-10-14,2175.0
1251,M5T,3 or More,2020-10-15,2400.0
1252,M5T,3 or More,2020-10-16,4250.0
1253,M5T,3 or More,2020-10-19,2400.0
1254,M5T,3 or More,2020-10-20,3000.0
1255,M5T,3 or More,2020-10-26,3300.0
1256,M5T,3 or More,2020-10-28,4250.0
1257,M5V,3 or More,2020-09-28,4000.0
1258,M5V,3 or More,2020-10-05,5850.0
1259,M5V,3 or More,2020-10-14,2950.0
1260,M5V,3 or More,2020-10-15,3400.0
1261,M5V,3 or More,2020-10-18,3300.0
1262,M5V,3 or More,2020-10-19,6495.0
1263,M5V,3 or More,2020-10-21,5425.0
1264,M5V,3 or More,2020-10-22,5995.0
1265,M5V,3 or More,2020-10-23,2562.0
1266,M5V,3 or More,2020-10-24,2470.0
1267,M5V,3 or More,2020-10-26,5995.0
1268,M5V,3 or More,2020-10-27,5995.0
1269,M5V,3 or More,2020-10-28,2900.0
1270,M6A,3 or More,2020-10-18,2350.0
1271,M6B,3 or More,2020-09-30,6629.0
1272,M6B,3 or More,2020-10-23,1950.0
1273,M6B,3 or More,2020-10-26,2499.0
1274,M6C,3 or More,2020-10-08,3595.0
1275,M6C,3 or More,2020-10-16,3440.0
1276,M6C,3 or More,2020-10-27,2850.0
1277,M6E,3 or More,2020-10-09,2100.0
1278,M6E,3 or More,2020-10-16,2700.0
1279,M6E,3 or More,2020-10-17,3350.0
1280,M6E,3 or More,2020-10-20,3300.0
1281,M6E,3 or More,2020-10-21,2699.0
1282,M6E,3 or More,2020-10-27,2370.0
1283,M6G,3 or More,2020-09-21,4000.0
1284,M6G,3 or More,2020-09-30,5500.0
1285,M6G,3 or More,2020-10-01,2800.0
1286,M6G,3 or More,2020-10-08,2647.5
1287,M6G,3 or More,2020-10-15,2550.0
1288,M6G,3 or More,2020-10-17,3300.0
1289,M6G,3 or More,2020-10-21,4000.0
1290,M6G,3 or More,2020-10-22,2375.0
1291,M6G,3 or More,2020-10-23,2700.0
1292,M6G,3 or More,2020-10-24,2755.0
1293,M6G,3 or More,2020-10-25,2700.0
1294,M6G,3 or More,2020-10-26,2837.5
1295,M6G,3 or More,2020-10-27,2700.0
1296,M6G,3 or More,2020-10-28,2700.0
1297,M6H,3 or More,2020-09-21,3250.0
1298,M6H,3 or More,2020-09-26,3780.0
1299,M6H,3 or More,2020-10-06,5250.0
1300,M6H,3 or More,2020-10-10,2825.0
1301,M6H,3 or More,2020-10-11,2595.0
1302,M6H,3 or More,2020-10-13,4500.0
1303,M6H,3 or More,2020-10-15,2495.0
1304,M6H,3 or More,2020-10-16,3295.0
1305,M6H,3 or More,2020-10-19,5195.0
1306,M6H,3 or More,2020-10-21,2100.0
1307,M6H,3 or More,2020-10-22,3300.0
1308,M6H,3 or More,2020-10-23,3375.0
1309,M6H,3 or More,2020-10-26,3525.0
1310,M6H,3 or More,2020-10-27,3500.0
1311,M6J,3 or More,2020-10-14,3950.0
1312,M6J,3 or More,2020-10-16,3800.0
1313,M6J,3 or More,2020-10-17,2975.0
1314,M6J,3 or More,2020-10-19,8558.0
1315,M6J,3 or More,2020-10-20,4447.5
1316,M6J,3 or More,2020-10-23,3463.0
1317,M6J,3 or More,2020-10-26,2600.0
1318,M6J,3 or More,2020-10-27,2400.0
1319,M6J,3 or More,2020-10-28,4800.0
1320,M6K,3 or More,2020-10-06,7500.0
1321,M6K,3 or More,2020-10-07,3295.0
1322,M6K,3 or More,2020-10-11,5500.0
1323,M6K,3 or More,2020-10-15,3750.0
1324,M6K,3 or More,2020-10-16,3300.0
1325,M6K,3 or More,2020-10-17,4300.0
1326,M6K,3 or More,2020-10-23,3500.0
1327,M6M,3 or More,2020-10-13,7850.0
1328,M6M,3 or More,2020-10-16,2590.0
1329,M6M,3 or More,2020-10-17,2000.0
1330,M6M,3 or More,2020-10-18,2400.0
1331,M6N,3 or More,2020-09-30,3300.0
1332,M6N,3 or More,2020-10-05,3995.0
1333,M6N,3 or More,2020-10-12,2150.0
1334,M6N,3 or More,2020-10-25,2150.0
1335,M6N,3 or More,2020-10-26,3150.0
1336,M6P,3 or More,2020-09-19,2875.0
1337,M6P,3 or More,2020-09-26,2100.0
1338,M6P,3 or More,2020-10-08,4850.0
1339,M6P,3 or More,2020-10-13,3950.0
1340,M6P,3 or More,2020-10-15,2950.0
1341,M6P,3 or More,2020-10-16,3997.5
1342,M6P,3 or More,2020-10-19,2980.0
1343,M6P,3 or More,2020-10-20,3595.0
1344,M6P,3 or More,2020-10-21,2827.5
1345,M6P,3 or More,2020-10-28,3700.0
1346,M6R,3 or More,2020-10-10,3600.0
1347,M6R,3 or More,2020-10-12,2695.0
1348,M6R,3 or More,2020-10-17,2695.0
1349,M6R,3 or More,2020-10-21,4097.5
1350,M6S,3 or More,2020-10-16,825.0
1351,M6S,3 or More,2020-10-23,3300.0
1352,M6S,3 or More,2020-10-28,2900.0
1353,M8V,3 or More,2020-10-13,3495.0
1354,M8V,3 or More,2020-10-15,2325.0
1355,M8W,3 or More,2020-10-21,2595.0
1356,M8Y,3 or More,2020-10-22,3400.0
1357,M8Z,3 or More,2020-10-26,2500.0
1358,M9B,3 or More,2020-10-15,3990.0
1359,M9C,3 or More,2020-10-21,2200.0
1360,M9M,3 or More,2020-10-26,3295.0
1361,M9N,3 or More,2020-10-23,1935.0
1362,M9R,3 or More,2020-10-13,4995.0
1363,M9R,3 or More,2020-10-20,3145.0
1364,M9V,3 or More,2020-10-27,3300.0
1365,Overall,1.0,2020-09-19,1400.0
1366,Overall,2.0,2020-09-19,3150.0
1367,Overall,1.0,2020-09-20,1913.8333333333333
1368,Overall,2.0,2020-09-20,3446.8
1369,Overall,1.0,2020-09-21,1827.9166666666667
1370,Overall,2.0,2020-09-21,3078.8
1371,Overall,1.0,2020-09-22,1725.5555555555557
1372,Overall,2.0,2020-09-22,2250.0
1373,Overall,1.0,2020-09-23,1826.75
1374,Overall,2.0,2020-09-23,2169.1666666666665
1375,Overall,1.0,2020-09-24,1852.9411764705883
1376,Overall,2.0,2020-09-24,2333.3333333333335
1377,Overall,1.0,2020-09-25,1890.0
1378,Overall,2.0,2020-09-25,2302.222222222222
1379,Overall,1.0,2020-09-26,1725.0
1380,Overall,2.0,2020-09-26,2216.6666666666665
1381,Overall,1.0,2020-09-27,1184.375
1382,Overall,2.0,2020-09-27,2300.0
1383,Overall,1.0,2020-09-28,2198.3333333333335
1384,Overall,2.0,2020-09-28,2976.4285714285716
1385,Overall,1.0,2020-09-29,2158.9285714285716
1386,Overall,2.0,2020-09-29,3130.230769230769
1387,Overall,1.0,2020-09-30,1906.6666666666667
1388,Overall,2.0,2020-09-30,2345.0
1389,Overall,1.0,2020-10-01,1873.1818181818182
1390,Overall,2.0,2020-10-01,2772.25
1391,Overall,1.0,2020-10-02,1556.0714285714287
1392,Overall,2.0,2020-10-02,2157.5
1393,Overall,1.0,2020-10-03,1909.0
1394,Overall,2.0,2020-10-03,2209.6666666666665
1395,Overall,1.0,2020-10-04,1898.3333333333333
1396,Overall,2.0,2020-10-04,2180.0
1397,Overall,1.0,2020-10-05,2550.6666666666665
1398,Overall,2.0,2020-10-05,3004.705882352941
1399,Overall,1.0,2020-10-06,1922.5
1400,Overall,2.0,2020-10-06,2713.9
1401,Overall,1.0,2020-10-07,2019.0
1402,Overall,2.0,2020-10-07,2952.1875
1403,Overall,1.0,2020-10-08,1861.842105263158
1404,Overall,2.0,2020-10-08,2576.3636363636365
1405,Overall,1.0,2020-10-09,1744.5454545454545
1406,Overall,2.0,2020-10-09,2706.0
1407,Overall,1.0,2020-10-10,1843.75
1408,Overall,2.0,2020-10-10,3012.5
1409,Overall,1.0,2020-10-11,1400.0
1410,Overall,2.0,2020-10-11,2980.8333333333335
1411,Overall,1.0,2020-10-12,1634.857142857143
1412,Overall,2.0,2020-10-12,2214.6666666666665
1413,Overall,1.0,2020-10-13,2119.6101694915255
1414,Overall,2.0,2020-10-13,2735.714285714286
1415,Overall,1.0,2020-10-14,1757.7407407407406
1416,Overall,2.0,2020-10-14,2452.2272727272725
1417,Overall,1.0,2020-10-15,1894.8987341772151
1418,Overall,2.0,2020-10-15,2339.0
1419,Overall,1.0,2020-10-16,1987.936170212766
1420,Overall,2.0,2020-10-16,2455.535714285714
1421,Overall,1.0,2020-10-17,1841.7692307692307
1422,Overall,2.0,2020-10-17,2241.214285714286
1423,Overall,1.0,2020-10-18,1712.342105263158
1424,Overall,2.0,2020-10-18,2152.809523809524
1425,Overall,1.0,2020-10-19,2007.037037037037
1426,Overall,2.0,2020-10-19,2766.6136363636365
1427,Overall,1.0,2020-10-20,1792.4929577464789
1428,Overall,2.0,2020-10-20,2282.6428571428573
1429,Overall,1.0,2020-10-21,1812.5647058823529
1430,Overall,2.0,2020-10-21,2498.0666666666666
1431,Overall,1.0,2020-10-22,1843.9465648854962
1432,Overall,2.0,2020-10-22,2391.9367088607596
1433,Overall,1.0,2020-10-23,1941.6515151515152
1434,Overall,2.0,2020-10-23,2664.1739130434785
1435,Overall,1.0,2020-10-24,1843.9791666666667
1436,Overall,2.0,2020-10-24,2414.607843137255
1437,Overall,1.0,2020-10-25,1831.5
1438,Overall,2.0,2020-10-25,2267.818181818182
1439,Overall,1.0,2020-10-26,1861.987341772152
1440,Overall,2.0,2020-10-26,2598.6923076923076
1441,Overall,1.0,2020-10-27,1761.5116279069769
1442,Overall,2.0,2020-10-27,2384.5882352941176
1443,Overall,1.0,2020-10-28,1786.0105263157895
1444,Overall,2.0,2020-10-28,2177.5
1445,Overall,3 or More,2020-09-19,2875.0
1446,Overall,3 or More,2020-09-20,3450.0
1447,Overall,3 or More,2020-09-21,3650.0
1448,Overall,3 or More,2020-09-22,3800.0
1449,Overall,3 or More,2020-09-26,2940.0
1450,Overall,3 or More,2020-09-28,3922.5
1451,Overall,3 or More,2020-09-29,2515.0
1452,Overall,3 or More,2020-09-30,5856.0
1453,Overall,3 or More,2020-10-01,2345.0
1454,Overall,3 or More,2020-10-02,4100.0
1455,Overall,3 or More,2020-10-03,3500.0
1456,Overall,3 or More,2020-10-04,2950.0
1457,Overall,3 or More,2020-10-05,4384.75
1458,Overall,3 or More,2020-10-06,4136.875
1459,Overall,3 or More,2020-10-07,3295.0
1460,Overall,3 or More,2020-10-08,3338.0
1461,Overall,3 or More,2020-10-09,3300.0
1462,Overall,3 or More,2020-10-10,2962.5
1463,Overall,3 or More,2020-10-11,4047.5
1464,Overall,3 or More,2020-10-12,2422.5
1465,Overall,3 or More,2020-10-13,3769.3636363636365
1466,Overall,3 or More,2020-10-14,2784.375
1467,Overall,3 or More,2020-10-15,3250.3333333333335
1468,Overall,3 or More,2020-10-16,3508.125
1469,Overall,3 or More,2020-10-17,2880.0
1470,Overall,3 or More,2020-10-18,2837.5
1471,Overall,3 or More,2020-10-19,3256.7368421052633
1472,Overall,3 or More,2020-10-20,3476.764705882353
1473,Overall,3 or More,2020-10-21,3244.9523809523807
1474,Overall,3 or More,2020-10-22,3333.8571428571427
1475,Overall,3 or More,2020-10-23,2954.733333333333
1476,Overall,3 or More,2020-10-24,3016.0
1477,Overall,3 or More,2020-10-25,2546.6666666666665
1478,Overall,3 or More,2020-10-26,3024.4545454545455
1479,Overall,3 or More,2020-10-27,3011.086956521739
1480,Overall,3 or More,2020-10-28,3236.875
