Column1.id,Column1.bedrooms,Column1.price
c_7204105302,1,2100
c_7204403042,1,2100
c_7204453067,1,2100
c_7204517817,1,2100
c_7204560510,2,2100
c_7205376396,1,2100
c_7205456097,1,2100
c_7205458566,1,2100
c_7205466810,1,2100
c_7205689197,1,2100
c_7205761549,1,2100
c_7206256070,1,2100
c_7206352961,2,2100
c_7206362842,1,2100
c_7206624985,1,2100
c_7206631570,1,2100
c_7206661629,1,2100
c_7206705320,1,2100
c_7207208749,2,2100
c_7207249358,1,2100
c_7207251278,3,2100
c_7207251418,1,2100
c_7207255971,2,2100
c_7207519452,1,2100
c_7207990187,2,2100
c_7208298174,1,2100
c_7208518434,1,2100
c_7208577460,1,2100
c_7208582964,1,2100
c_7208683769,2,2100
c_7208692040,2,2100
c_7208867913,1,2100
c_7208869323,1,2100
c_7208902201,2,2100
c_7209103339,1,2100
c_7209777472,2,2100
c_7209780854,2,2100
c_7209936607,1,2100
c_7210350251,1,2100
c_7210430466,1,2100
c_7210435260,1,2100
c_7210552896,1,2100
c_7210668900,1,2100
c_7210745697,2,2100
c_7211257768,2,2100
c_7211301107,3,2100
c_7211624182,2,2100
c_7211653288,2,2100
c_7212043282,2,2100
c_7212517065,2,2100
c_7212684303,1,2100
c_7212709613,2,2100
c_7212836575,1,2100
c_7212938008,1,2100
c_7213148662,2,2100
c_7213151296,2,2100
c_7213218212,1,2100
c_7213248552,1,2100
c_7213257760,1,2100
c_7213316587,1,2100
c_7213475222,1,2100
c_7213578304,2,2100
c_7213748289,2,2100
c_7213767076,3,2100
c_7213875486,2,2100
c_7213905370,2,2100
c_7213916152,1,2100
c_7213933040,1,2100
c_7213950583,1,2100
c_7213957960,1,2100
c_7213968200,1,2100
c_7213985036,1,2100
c_7214061023,1,2100
c_7214243926,1,2100
c_7214294490,1,2100
c_7214363037,1,2100
c_7214467293,2,2100
c_7214598104,1,2100
c_7214771121,1,2100
c_7214784228,1,2100
c_7214809997,3,2100
c_7214832808,1,2100
c_7214964570,1,2100
c_7215016258,2,2100
c_7215017126,1,2100
c_7215018963,2,2100
c_7215019006,1,2100
c_7215118649,2,2100
c_7215156161,1,2100
c_7215256994,1,2100
c_7215613559,1,2100
c_7215764160,2,2100
c_7215790767,2,2100
c_7215792790,1,2100
c_7216067698,1,2100
c_7216266372,2,2100
c_7216330262,1,2100
c_7216613900,1,2100
c_7216634929,1,2100
c_7216679975,1,2100
c_7216813188,2,2100
c_7216897650,1,2100
c_7216998176,2,2100
c_7217183444,1,2100
c_7217466486,2,2100
c_7217714070,3,2100
c_7217729941,2,2100
c_7217761354,1,2100
c_7217773412,2,2100
c_7217779097,2,2100
c_7217833651,1,2100
c_7217836435,1,2100
c_7218307571,2,2100
c_7218327894,1,2100
c_7218350318,1,2100
c_7218354013,1,2100
c_7218384286,1,2100
c_7218409338,1,2100
c_7218472147,1,2100
c_7218493801,1,2100
c_7218539832,1,2100
c_7218563247,1,2100
c_7218703214,2,2100
c_7218753598,1,2100
c_7218772479,1,2100
c_7218774352,1,2100
c_7218799149,1,2100
c_7218836371,1,2100
c_7218912117,2,2100
c_7218947673,1,2100
c_7219217030,1,2100
c_7219296626,1,2100
c_7219484749,1,2100
c_7219551379,1,2100
c_7219862125,2,2100
c_7220246938,2,2100
c_7220453463,2,2100
c_7220485036,2,2100
c_7220537639,1,2100
c_7220586516,1,2100
c_7220640655,2,2100
c_7220681668,1,2100
c_7221098206,1,2100
c_7221237846,1,2100
c_7221242355,1,2100
c_7221246304,1,2100
c_7221268662,1,2100
c_7221300200,1,2100
c_7221501634,2,2100
c_7221520453,1,2100
c_7221547591,2,2100
c_7221708008,1,2100
c_7221801373,1,2100
c_7221881291,1,2100
c_7222141592,1,2100
c_7222218938,1,2100
c_7222594205,1,2100
c_7222711031,1,2100
c_7222833535,1,2100
c_7222836421,1,2100
c_7222837982,1,2100
c_7222995963,1,2100
c_7223018607,1,2100
c_7223020764,2,2100
c_7223255514,1,2100
c_7223321929,2,2100
c_7223343211,1,2100
c_7223474155,1,2100
c_7223583984,1,2100
c_7223724434,1,2100
c_7223757367,1,2100
c_7223768964,1,2100
c_7223819155,3,2100
c_7223861446,1,2100
c_7223861836,2,2100
c_7223863461,1,2100
c_7223880435,2,2100
c_7223914050,1,2100
c_7223917492,1,2100
c_7223925765,1,2100
c_7224099018,2,2100
c_7224155966,1,2100
c_7224170291,1,2100
c_7224172477,1,2100
c_7224183767,1,2100
c_7224298006,1,2100
c_7224301228,2,2100
c_7224449270,1,2100
c_7224713580,1,2100
c_7224725248,2,2100
c_7224728573,2,2100
c_7224877553,1,2100
c_7224895822,1,2100
c_7225044683,1,2100
c_7225133139,2,2100
c_7225158945,3,2100
c_7225163528,1,2100
k_1516085720,1,2100
k_1516292405,1,2100
k_1516321932,1,2100
k_1516466933,1,2100
k_1517765979,1,2100
k_1517768191,1,2100
k_1517776881,1,2100
k_1517776947,1,2100
k_1517787200,1,2100
k_1517787639,1,2100
k_1517828101,1,2100
k_1517835890,1,2100
k_1517844112,2,2100
k_1517857489,1,2100
k_1517891500,1,2100
c_7202685252,1,2105
k_1505791982,1,2115
c_7206324924,2,2125
c_7210491408,2,2125
k_1505771339,1,2125
k_1512491331,2,2129
c_7188459874,1,2130
c_7206876447,2,2136
k_1511402447,2,2139
c_7192382537,1,2145
c_7194216743,1,2145
c_7210911955,1,2145
c_7212670537,1,2145
c_7219001579,2,2145
c_7218798076,1,2147
c_7215736748,1,2149
c_7220280705,2,2149
k_1505788422,2,2149
c_7176534184,1,2150
c_7188814561,1,2150
c_7189446810,1,2150
c_7190115666,2,2150
c_7191247674,1,2150
c_7191339016,2,2150
c_7191521064,1,2150
c_7193732568,1,2150
c_7193750634,1,2150
c_7193751660,2,2150
c_7194250446,2,2150
c_7194675020,1,2150
c_7195285346,1,2150
c_7195692235,1,2150
c_7195843452,2,2150
c_7196067671,1,2150
c_7196126190,2,2150
c_7196214972,1,2150
c_7196497131,1,2150
c_7196736190,1,2150
c_7196785093,2,2150
c_7197398321,1,2150
c_7197624430,1,2150
c_7197984808,1,2150
c_7200161282,1,2150
c_7200537147,2,2150
c_7200670486,2,2150
c_7200694905,1,2150
c_7200765184,1,2150
c_7201416760,1,2150
c_7201504941,1,2150
c_7201553026,2,2150
c_7202058849,1,2150
c_7202241722,2,2150
c_7202518510,3,2150
c_7202678091,1,2150
c_7203003039,1,2150
c_7203210250,1,2150
c_7203267310,2,2150
c_7203957768,1,2150
c_7204696705,2,2150
c_7205038089,1,2150
c_7205338369,1,2150
c_7205606211,1,2150
c_7205624718,2,2150
c_7205774192,1,2150
c_7205812681,1,2150
c_7206355387,1,2150
c_7206801386,1,2150
c_7207110675,2,2150
c_7207142563,1,2150
c_7207372411,2,2150
c_7207386352,1,2150
c_7207447766,1,2150
c_7207552526,2,2150
c_7207556748,2,2150
c_7207907263,1,2150
c_7208065899,2,2150
c_7208263617,2,2150
c_7208608347,1,2150
c_7208898920,2,2150
c_7208955877,1,2150
c_7209010738,1,2150
c_7209119324,1,2150
c_7209590051,1,2150
c_7209682212,1,2150
c_7209743640,2,2150
c_7210999122,1,2150
c_7211661029,3,2150
c_7211972270,1,2150
c_7211974252,1,2150
c_7211980715,2,2150
c_7212050346,1,2150
c_7212356886,2,2150
c_7212410287,1,2150
c_7212712251,2,2150
c_7212834087,3,2150
c_7212888935,1,2150
c_7213180756,1,2150
c_7213333203,1,2150
c_7213446907,1,2150
c_7213919236,1,2150
c_7214460337,2,2150
c_7214532360,2,2150
c_7214563435,2,2150
c_7214579646,2,2150
c_7214588994,2,2150
c_7214917523,1,2150
c_7215348790,1,2150
c_7215826261,2,2150
c_7216420028,1,2150
c_7216881782,1,2150
c_7216961664,2,2150
c_7217067605,1,2150
c_7217426357,3,2150
c_7218221849,1,2150
c_7218331553,1,2150
c_7218457757,1,2150
c_7218803687,1,2150
c_7218991511,2,2150
c_7219125567,2,2150
c_7219346849,2,2150
c_7219965530,3,2150
c_7220507154,1,2150
c_7220589321,2,2150
c_7220900854,1,2150
c_7220905904,2,2150
c_7221673959,1,2150
c_7221823824,2,2150
c_7222841486,2,2150
c_7222843178,1,2150
c_7223702321,2,2150
c_7223920172,2,2150
k_1512501985,1,2150
k_1516081657,2,2150
k_1516484229,1,2150
k_1517758915,1,2150
k_1517765989,1,2150
k_1517779372,1,2150
k_1517783519,1,2150
k_1517795077,1,2150
k_1517806250,1,2150
k_1517808730,1,2150
k_1517820972,2,2150
k_1517869340,1,2150
c_7215658189,2,2155
c_7221015038,2,2155
c_7203784025,2,2157
c_7216018861,3,2160
c_7217086287,1,2160
k_1508850964,1,2169
c_7196207945,2,2170
c_7191330847,1,2175
c_7195459772,2,2175
c_7195719269,1,2175
c_7199830940,2,2175
c_7199963426,1,2175
c_7200101578,2,2175
c_7202158310,1,2175
c_7206066780,1,2175
c_7213769448,3,2175
c_7213925839,2,2175
c_7215721902,1,2175
c_7224436964,1,2175
c_7225159472,3,2175
k_1505738168,1,2175
k_1505769830,1,2175
c_7198233226,2,2180
c_7220446872,2,2180
c_7222454018,2,2180
c_7176784279,1,2185
c_7204431516,2,2185
c_7224083392,1,2187
c_7224084157,2,2187
c_7191386142,2,2190
c_7194670499,3,2190
c_7199270093,2,2190
c_7199983054,2,2190
c_7200032405,1,2190
c_7203704792,2,2190
c_7209680871,1,2190
c_7213095750,1,2190
c_7216792070,1,2190
c_7221617168,1,2190
c_7223204000,1,2190
c_7223717945,1,2190
c_7224812568,1,2190
k_1517862655,1,2190
k_1517865549,1,2190
c_7200059226,2,2194
c_7203757366,1,2194
c_7182658578,2,2195
c_7183707248,1,2195
c_7187845493,1,2195
c_7192567791,1,2195
c_7192744548,1,2195
c_7197295787,1,2195
c_7197815404,1,2195
c_7198157216,1,2195
c_7198566658,1,2195
c_7200933990,2,2195
c_7200936329,2,2195
c_7201566449,2,2195
c_7201640725,2,2195
c_7201642503,2,2195
c_7202327477,2,2195
c_7205197523,2,2195
c_7205560352,2,2195
c_7206849469,2,2195
c_7208606735,1,2195
c_7208690553,2,2195
c_7209012657,1,2195
c_7209155210,2,2195
c_7210876596,2,2195
c_7213368503,1,2195
c_7213412724,2,2195
c_7213921967,2,2195
c_7214326498,3,2195
c_7215222649,2,2195
c_7216885610,1,2195
c_7217308055,1,2195
c_7217918023,2,2195
c_7217953031,1,2195
c_7220503045,2,2195
c_7220607218,1,2195
c_7220618077,2,2195
c_7221042313,1,2195
c_7221324717,1,2195
c_7222384152,1,2195
c_7224183546,2,2195
k_1505793067,1,2195
c_7200653022,1,2199
c_7205299905,2,2199
c_7208299435,2,2199
c_7219257735,2,2199
c_7220302477,2,2199
c_7224412722,3,2199
k_1508850792,2,2199
k_1517795398,2,2199
c_7175105221,1,2200
c_7176073362,2,2200
c_7179145997,1,2200
c_7181501484,3,2200
c_7183420995,2,2200
c_7185162844,1,2200
c_7185797768,2,2200
c_7187768944,2,2200
c_7187771937,1,2200
c_7188464324,2,2200
c_7190235253,1,2200
c_7191041233,1,2200
c_7191522522,2,2200
c_7191759846,2,2200
c_7191848758,1,2200
c_7191862724,1,2200
c_7192392481,1,2200
c_7192412260,1,2200
c_7192459456,2,2200
c_7192494251,1,2200
c_7192708008,2,2200
c_7192756653,1,2200
c_7192757823,1,2200
c_7192966700,1,2200
c_7193146438,3,2200
c_7193539343,2,2200
c_7193736404,1,2200
c_7193740199,1,2200
c_7193742290,2,2200
c_7194342071,1,2200
c_7194353502,2,2200
c_7194671278,1,2200
c_7194700290,1,2200
c_7194936095,1,2200
c_7195110201,2,2200
c_7195266510,2,2200
c_7195404140,2,2200
c_7195421953,2,2200
c_7195686919,1,2200
c_7196003131,1,2200
c_7196051474,1,2200
c_7196058792,2,2200
c_7196183273,1,2200
c_7196278991,2,2200
c_7196295891,1,2200
c_7196403409,2,2200
c_7196729162,1,2200
c_7196730333,1,2200
c_7196758560,3,2200
c_7197016960,2,2200
c_7197183378,2,2200
c_7197440095,1,2200
c_7197442487,1,2200
c_7197629813,3,2200
c_7197644117,1,2200
c_7197667038,1,2200
c_7197771230,2,2200
c_7197830464,2,2200
c_7197860546,1,2200
c_7197928244,1,2200
c_7197963317,1,2200
c_7198066669,2,2200
c_7198411409,2,2200
c_7198616591,2,2200
c_7198636286,1,2200
c_7198847398,1,2200
c_7198848361,1,2200
c_7198849750,1,2200
c_7198852030,1,2200
c_7198852781,1,2200
c_7198915322,1,2200
c_7199231461,1,2200
c_7199832844,2,2200
c_7199922761,1,2200
c_7200097653,2,2200
c_7200100507,3,2200
c_7200136340,2,2200
c_7200198446,1,2200
c_7200253475,1,2200
c_7200746595,3,2200
c_7200777946,2,2200
c_7200900845,1,2200
c_7201004219,1,2200
c_7201028258,1,2200
c_7201108430,1,2200
c_7201329461,1,2200
c_7201508089,1,2200
c_7201512481,1,2200
c_7201991381,3,2200
c_7201992578,3,2200
c_7201995635,3,2200
c_7202052716,1,2200
c_7202189485,1,2200
c_7202238847,1,2200
c_7202241661,1,2200
c_7202414460,2,2200
c_7202435192,2,2200
c_7202469113,2,2200
c_7202626155,3,2200
c_7202674766,2,2200
c_7202708273,2,2200
c_7202759816,1,2200
c_7203200328,1,2200
c_7203228108,1,2200
c_7203343054,3,2200
c_7203591629,1,2200
c_7203708283,2,2200
c_7204179362,2,2200
c_7204227000,2,2200
c_7204343631,3,2200
c_7204489906,2,2200
c_7204575377,2,2200
c_7204605085,2,2200
c_7204961997,1,2200
c_7205036090,1,2200
c_7205048458,1,2200
c_7205104178,1,2200
c_7205362958,1,2200
c_7205413445,2,2200
c_7205556145,1,2200
c_7205599234,1,2200
c_7205715361,1,2200
c_7205784132,2,2200
c_7206102596,2,2200
c_7206152316,3,2200
c_7206157788,1,2200
c_7206393625,2,2200
c_7206396897,1,2200
c_7206624555,2,2200
c_7206626213,1,2200
c_7206735097,3,2200
c_7206890164,2,2200
c_7207083994,2,2200
c_7207100126,1,2200
c_7207359387,3,2200
c_7207776281,2,2200
c_7208470638,2,2200
c_7208567951,2,2200
c_7208816106,2,2200
c_7208931628,2,2200
c_7209035928,3,2200
c_7209135635,2,2200
c_7209490864,1,2200
c_7209513681,1,2200
c_7209514979,1,2200
c_7209519066,2,2200
c_7209622149,3,2200
c_7209640308,3,2200
c_7209725986,1,2200
c_7209939629,2,2200
c_7209987027,2,2200
c_7210062892,2,2200
c_7210178208,2,2200
c_7210233693,3,2200
c_7210233738,3,2200
c_7210236528,2,2200
c_7210645569,2,2200
c_7210819771,2,2200
c_7210998288,1,2200
c_7211118489,2,2200
c_7211121873,1,2200
c_7211333433,2,2200
c_7211345725,1,2200
c_7211420266,3,2200
c_7211421536,1,2200
c_7211653398,2,2200
c_7211660582,2,2200
c_7211876324,1,2200
c_7212193891,2,2200
c_7212553168,1,2200
c_7212653432,1,2200
c_7213122742,3,2200
c_7213261533,1,2200
c_7213378072,2,2200
c_7213451893,2,2200
c_7213594012,1,2200
c_7213777643,1,2200
c_7213852346,2,2200
c_7214010780,1,2200
c_7214026596,2,2200
c_7214300269,2,2200
c_7214329751,3,2200
c_7214357117,3,2200
c_7214457097,1,2200
c_7214493878,3,2200
c_7214582267,2,2200
c_7214675800,1,2200
c_7214705610,1,2200
c_7214764908,1,2200
c_7215152695,2,2200
c_7215188351,3,2200
c_7215233590,1,2200
c_7215251048,1,2200
c_7215431275,2,2200
c_7215514917,1,2200
c_7215551553,2,2200
c_7215616880,2,2200
c_7215657629,1,2200
c_7215697995,2,2200
c_7215983111,1,2200
c_7216418326,2,2200
c_7216419711,2,2200
c_7216539851,2,2200
c_7216545545,3,2200
c_7216549791,1,2200
c_7216749837,3,2200
c_7216998662,3,2200
c_7217420605,1,2200
c_7217698699,1,2200
c_7217718027,2,2200
c_7217724391,3,2200
c_7217868591,1,2200
c_7217972218,1,2200
c_7217990682,3,2200
c_7218354228,2,2200
c_7218357608,2,2200
c_7218359097,1,2200
c_7218365728,1,2200
c_7218370093,1,2200
c_7218383702,2,2200
c_7218401189,2,2200
c_7218475246,2,2200
c_7218530620,1,2200
c_7218534544,2,2200
c_7218618087,1,2200
c_7218754596,1,2200
c_7218755922,1,2200
c_7218775343,2,2200
c_7218805362,1,2200
c_7218898446,2,2200
c_7218912227,2,2200
c_7218914821,2,2200
c_7218914880,3,2200
c_7218982354,1,2200
c_7219248247,1,2200
c_7219839276,1,2200
c_7219999552,2,2200
c_7220286674,2,2200
c_7220671610,2,2200
c_7220860151,2,2200
c_7221108367,1,2200
c_7221345148,2,2200
c_7221464542,2,2200
c_7221492305,2,2200
c_7221542327,3,2200
c_7221549029,2,2200
c_7221759790,1,2200
c_7221763326,1,2200
c_7221987418,1,2200
c_7222560653,2,2200
c_7222887565,1,2200
c_7223136007,3,2200
c_7223231730,1,2200
c_7223463868,2,2200
c_7223511266,1,2200
c_7223849992,1,2200
c_7223922049,1,2200
c_7223950836,2,2200
c_7224150041,1,2200
c_7224299694,2,2200
c_7224308059,1,2200
c_7224809300,2,2200
c_7224907752,1,2200
c_7225161070,1,2200
k_1501096296,2,2200
k_1508773822,1,2200
k_1512681748,1,2200
k_1516906275,2,2200
k_1517189020,1,2200
k_1517762238,2,2200
k_1517769301,1,2200
k_1517769694,2,2200
k_1517772053,2,2200
k_1517772581,3,2200
k_1517782688,2,2200
k_1517797565,2,2200
k_1517826982,1,2200
k_1517831620,2,2200
k_1517848868,1,2200
k_1517860508,1,2200
k_1517879135,1,2200
c_7203461724,3,2205
c_7206783820,3,2205
k_1515948914,2,2209
c_7188127944,1,2220
c_7204798154,1,2220
c_7215506126,1,2220
c_7217017325,1,2220
c_7218506703,1,2220
c_7218507774,1,2220
c_7213093830,1,2230
c_7221766582,2,2240
c_7205382083,1,2243
c_7191533936,2,2245
c_7196226249,1,2245
c_7198540603,1,2245
c_7199558714,1,2245
c_7201991023,3,2245
c_7206184370,2,2245
c_7209086502,2,2245
c_7216863800,1,2245
c_7217303469,1,2245
c_7220474582,3,2245
c_7213251347,2,2249
c_7218406895,2,2249
k_1505787883,2,2249
k_1505889853,2,2249
c_7177757571,1,2250
c_7183458738,3,2250
c_7188952017,1,2250
c_7191040678,3,2250
c_7191246794,1,2250
c_7191283573,1,2250
c_7191524449,1,2250
c_7192174514,1,2250
c_7192758712,2,2250
c_7193569690,1,2250
c_7193629173,3,2250
c_7193753523,2,2250
c_7193915217,3,2250
c_7194672205,1,2250
c_7194673124,1,2250
c_7195112003,1,2250
c_7195114017,1,2250
c_7195247423,3,2250
c_7195259191,2,2250
c_7196280333,2,2250
c_7196352285,1,2250
c_7196761012,1,2250
c_7197161262,2,2250
c_7197446492,1,2250
c_7197553564,1,2250
c_7198552826,1,2250
c_7198827345,1,2250
c_7198849749,1,2250
c_7198879695,1,2250
c_7200333065,1,2250
c_7200336934,1,2250
c_7200692139,1,2250
c_7200824856,2,2250
c_7201914148,2,2250
c_7203193344,1,2250
c_7203193547,1,2250
c_7203197134,1,2250
c_7203198564,1,2250
c_7203199074,1,2250
c_7203832509,2,2250
c_7203883477,1,2250
c_7204266638,1,2250
c_7204316989,2,2250
c_7204317200,2,2250
c_7204692953,3,2250
c_7205459919,1,2250
c_7205688882,1,2250
c_7205925550,3,2250
c_7206154228,1,2250
c_7206363106,2,2250
c_7206627582,1,2250
c_7206650580,2,2250
c_7207692159,1,2250
c_7207777742,1,2250
c_7207820317,2,2250
c_7208300468,1,2250
c_7208439011,2,2250
c_7208583064,2,2250
c_7208704515,1,2250
c_7208730416,1,2250
c_7209031083,2,2250
c_7209043282,2,2250
c_7209097712,3,2250
c_7209222624,3,2250
c_7209516490,1,2250
c_7209628342,2,2250
c_7209944586,2,2250
c_7210392527,2,2250
c_7210601774,2,2250
c_7211096985,2,2250
c_7212141630,2,2250
c_7213927201,1,2250
c_7214296281,2,2250
c_7214358767,2,2250
c_7214489700,2,2250
c_7214602074,1,2250
c_7214747067,1,2250
c_7214765365,1,2250
c_7215735113,1,2250
c_7215997315,2,2250
c_7216444060,1,2250
c_7216849379,1,2250
c_7216938489,2,2250
c_7217257055,3,2250
c_7217296069,1,2250
c_7217403161,2,2250
c_7217714501,1,2250
c_7218046089,2,2250
c_7218360983,2,2250
c_7218374744,2,2250
c_7218498525,2,2250
c_7218500490,1,2250
c_7218501864,2,2250
c_7218743566,2,2250
c_7218757362,2,2250
c_7218949972,1,2250
c_7219298614,1,2250
c_7219522330,1,2250
c_7219561006,1,2250
c_7220068749,2,2250
c_7220260234,1,2250
c_7220439810,2,2250
c_7220766141,2,2250
c_7221260151,2,2250
c_7221502296,2,2250
c_7221666276,1,2250
c_7221671984,2,2250
c_7221770675,1,2250
c_7222549534,1,2250
c_7222845823,2,2250
c_7222847897,1,2250
c_7223022983,2,2250
c_7223060323,1,2250
c_7223479954,2,2250
c_7223531882,2,2250
c_7223742135,1,2250
c_7223775266,2,2250
c_7223902178,1,2250
c_7224043487,2,2250
c_7224771328,1,2250
k_1509938164,1,2250
k_1516285485,1,2250
k_1517763500,2,2250
k_1517775722,1,2250
k_1517807613,2,2250
k_1517826216,1,2250
k_1517830651,3,2250
k_1517886133,2,2250
c_7224086099,1,2274
k_1513433914,2,2274
c_7197068340,2,2275
c_7199313049,1,2275
c_7204794350,1,2275
c_7207077249,1,2275
c_7211067598,1,2275
c_7214732357,2,2275
c_7221808819,1,2275
c_7221847124,2,2275
c_7188479000,2,2280
c_7196186828,1,2280
c_7201594797,2,2280
c_7202819736,2,2280
c_7203869677,2,2280
c_7205496602,2,2280
c_7208710747,1,2280
c_7208975943,2,2280
c_7213936071,2,2280
c_7214029585,2,2280
c_7218558428,2,2280
c_7222786399,2,2280
c_7216777631,2,2285
c_7222135154,2,2285
c_7224736988,2,2285
c_7191335994,2,2288
c_7191276503,2,2290
c_7196224664,1,2290
c_7205370881,2,2290
c_7207835091,2,2290
c_7213337413,1,2290
c_7213940704,1,2290
c_7220705155,2,2290
c_7223259379,2,2290
k_1517865958,1,2290
c_7217946866,1,2291
c_7175844448,3,2295
c_7183705084,1,2295
c_7187843643,1,2295
c_7187877141,2,2295
c_7189022331,3,2295
c_7192378205,1,2295
c_7192389265,1,2295
c_7193691309,1,2295
c_7197905729,2,2295
c_7198278854,1,2295
c_7198701425,1,2295
c_7200180807,2,2295
c_7200959292,1,2295
c_7201002135,2,2295
c_7201732763,2,2295
c_7202205763,1,2295
c_7204426139,1,2295
c_7204534138,2,2295
c_7206305566,1,2295
c_7206934721,4,2295
c_7208623605,1,2295
c_7208641233,2,2295
c_7208794599,1,2295
c_7210106026,2,2295
c_7213122148,3,2295
c_7214017218,2,2295
c_7214403565,2,2295
c_7215152005,1,2295
c_7216853128,1,2295
c_7216958557,2,2295
c_7217372946,2,2295
c_7217523569,1,2295
c_7217956010,1,2295
c_7219703828,2,2295
c_7220672684,1,2295
c_7222281287,4,2295
c_7222989903,2,2295
c_7223057882,2,2295
c_7223922300,2,2295
c_7224229520,3,2295
c_7224284702,2,2295
c_7224478162,3,2295
c_7224876930,3,2295
c_7224989963,3,2295
c_7197670706,1,2299
c_7205030197,2,2299
c_7206406111,2,2299
c_7206832501,2,2299
c_7222721999,1,2299
k_1504681587,2,2299
k_1509892365,2,2299
k_1512491444,2,2299
k_1513433963,2,2299
c_7172921580,1,2300
c_7174758893,1,2300
c_7177306517,2,2300
c_7177317684,2,2300
c_7180854103,1,2300
c_7181531334,3,2300
c_7183396709,2,2300
c_7184158602,2,2300
c_7184771927,3,2300
c_7184776940,1,2300
c_7185194383,2,2300
c_7185919995,1,2300
c_7185991469,1,2300
c_7187753948,1,2300
c_7188452840,2,2300
c_7188649913,1,2300
c_7191028396,1,2300
c_7191070984,1,2300
c_7191079320,1,2300
c_7191102719,2,2300
c_7191339310,2,2300
c_7191342958,2,2300
c_7191403395,2,2300
c_7192462143,2,2300
c_7192543730,1,2300
c_7192633795,2,2300
c_7192761539,2,2300
c_7192793278,2,2300
c_7193008881,2,2300
c_7193431513,3,2300
c_7193643651,1,2300
c_7193724559,1,2300
c_7193745098,2,2300
c_7193755870,2,2300
c_7193759810,2,2300
c_7193997051,2,2300
c_7194063337,1,2300
c_7194232636,1,2300
c_7194263324,3,2300
c_7194561674,3,2300
c_7194614686,3,2300
c_7194674170,2,2300
c_7195187891,1,2300
c_7195440253,3,2300
c_7195462741,1,2300
c_7195960856,3,2300
c_7196046946,2,2300
c_7196127770,2,2300
c_7196282239,2,2300
c_7196438654,1,2300
c_7196503178,2,2300
c_7196699798,1,2300
c_7196703621,2,2300
c_7196741329,2,2300
c_7197237156,2,2300
c_7197345518,3,2300
c_7197672366,1,2300
c_7198255567,2,2300
c_7198851134,1,2300
c_7198873243,2,2300
c_7199558550,2,2300
c_7199726117,1,2300
c_7199803772,2,2300
c_7201291770,1,2300
c_7201597632,2,2300
c_7201601506,2,2300
c_7201808953,1,2300
c_7202161610,1,2300
c_7202375314,1,2300
c_7202515220,2,2300
c_7202681746,1,2300
c_7202826399,2,2300
c_7202837759,1,2300
c_7203193148,1,2300
c_7203927854,1,2300
c_7204245046,1,2300
c_7204276195,1,2300
c_7204398426,2,2300
c_7204499899,3,2300
c_7204635034,1,2300
c_7204659756,1,2300
c_7205052094,2,2300
c_7205444364,2,2300
c_7205598402,1,2300
c_7205724667,1,2300
c_7205760599,1,2300
c_7205776527,1,2300
c_7206034749,1,2300
c_7206242628,1,2300
c_7206266965,1,2300
c_7206626243,2,2300
c_7206837605,1,2300
c_7207636628,1,2300
c_7207831053,1,2300
c_7208024677,1,2300
c_7208039160,2,2300
c_7208550715,1,2300
c_7208649352,1,2300
c_7208720860,2,2300
c_7208757389,2,2300
c_7208865981,1,2300
c_7208977847,2,2300
c_7209340121,1,2300
c_7209447805,1,2300
c_7209467355,1,2300
c_7209517906,1,2300
c_7209805820,2,2300
c_7209947882,1,2300
c_7210278454,2,2300
c_7210398288,2,2300
c_7211332702,1,2300
c_7213219622,3,2300
c_7213236842,2,2300
c_7213318157,2,2300
c_7213339690,2,2300
c_7213595376,2,2300
c_7213699421,2,2300
c_7213811491,3,2300
c_7213816322,2,2300
c_7214008393,2,2300
c_7214020214,2,2300
c_7214025105,2,2300
c_7214298073,1,2300
c_7214582631,1,2300
c_7214618445,2,2300
c_7214913466,2,2300
c_7214915515,2,2300
c_7215808494,3,2300
c_7215809701,3,2300
c_7215828790,2,2300
c_7216287412,1,2300
c_7216323502,2,2300
c_7216420997,2,2300
c_7216688711,1,2300
c_7216951938,1,2300
c_7216958594,3,2300
c_7217049070,2,2300
c_7217250587,2,2300
c_7217424671,1,2300
c_7217427666,1,2300
c_7217580110,3,2300
c_7217718503,2,2300
c_7217739074,1,2300
c_7217996198,1,2300
c_7218017856,1,2300
c_7218094798,2,2300
c_7218364449,1,2300
c_7218367628,2,2300
c_7218408703,2,2300
c_7218537049,2,2300
c_7218540493,2,2300
c_7218644528,1,2300
c_7218806207,2,2300
c_7218869629,2,2300
c_7219124965,1,2300
c_7219300436,1,2300
c_7219582160,2,2300
c_7219881374,2,2300
c_7220026297,2,2300
c_7220196221,1,2300
c_7220427546,2,2300
c_7220483010,2,2300
c_7220996432,2,2300
c_7221191684,1,2300
c_7221307282,2,2300
c_7221471728,2,2300
c_7221499214,2,2300
c_7221811870,1,2300
c_7222042491,2,2300
c_7222205327,2,2300
c_7222360812,1,2300
c_7222514821,1,2300
c_7222849643,3,2300
c_7222851380,2,2300
c_7222853263,2,2300
c_7222855022,2,2300
c_7222857800,2,2300
c_7223265035,2,2300
c_7223277224,1,2300
c_7223572007,2,2300
c_7224085040,2,2300
c_7224199087,3,2300
c_7224212714,2,2300
c_7224400500,3,2300
c_7224649777,1,2300
c_7224950638,2,2300
c_7224954234,2,2300
k_1517761695,2,2300
k_1517788235,1,2300
k_1517808897,1,2300
k_1517828755,1,2300
