,FSA,bedrooms,post_published_date,average_price
1238,M5C,2.0,2020-10-04,2290.0
1239,M5C,1.0,2020-10-07,1950.0
1240,M5C,2.0,2020-10-09,2375.0
1241,M5C,1.0,2020-10-11,1650.0
1242,M5C,1.0,2020-10-14,1500.0
1243,M5C,2.0,2020-10-14,2375.0
1244,M5C,1.0,2020-10-15,2590.0
1245,M5C,1.0,2020-10-19,1922.5
1246,M5C,1.0,2020-10-20,1850.0
1247,M5C,2.0,2020-10-20,2800.0
1248,M5C,2.0,2020-10-22,2250.0
1249,M5C,1.0,2020-10-24,1787.0
1250,M5C,1.0,2020-10-29,2350.0
1251,M5C,1.0,2020-10-30,680.0
1252,M5C,1.0,2020-11-02,1550.0
1253,M5C,2.0,2020-11-03,2225.0
1254,M5E,1.0,2020-09-19,1631.25
1255,M5E,2.0,2020-09-19,3600.0
1256,M5E,1.0,2020-09-20,2147.5
1257,M5E,1.0,2020-09-21,2558.625
1258,M5E,2.0,2020-09-21,3061.25
1259,M5E,1.0,2020-09-22,2172.5
1260,M5E,1.0,2020-09-23,917.0
1261,M5E,1.0,2020-09-24,2049.75
1262,M5E,2.0,2020-09-24,2795.0
1263,M5E,1.0,2020-09-26,1925.0
1264,M5E,2.0,2020-09-26,2375.0
1265,M5E,1.0,2020-09-27,1937.857142857143
1266,M5E,1.0,2020-09-28,1747.5
1267,M5E,1.0,2020-09-29,2050.0
1268,M5E,2.0,2020-09-29,3830.0
1269,M5E,1.0,2020-09-30,1966.6666666666667
1270,M5E,2.0,2020-09-30,2575.0
1271,M5E,1.0,2020-10-01,1900.0
1272,M5E,1.0,2020-10-02,2100.0
1273,M5E,2.0,2020-10-02,2900.0
1274,M5E,1.0,2020-10-03,1795.0
1275,M5E,1.0,2020-10-04,2300.0
1276,M5E,2.0,2020-10-04,2850.0
1277,M5E,1.0,2020-10-05,2545.0
1278,M5E,2.0,2020-10-05,2995.0
1279,M5E,1.0,2020-10-06,1715.0
1280,M5E,2.0,2020-10-07,2950.0
1281,M5E,1.0,2020-10-08,2348.3333333333335
1282,M5E,2.0,2020-10-08,2645.0
1283,M5E,2.0,2020-10-09,2650.0
1284,M5E,1.0,2020-10-12,2175.0
1285,M5E,2.0,2020-10-12,2100.0
1286,M5E,1.0,2020-10-13,2363.3333333333335
1287,M5E,2.0,2020-10-13,2650.0
1288,M5E,1.0,2020-10-14,2025.0
1289,M5E,2.0,2020-10-14,2533.3333333333335
1290,M5E,1.0,2020-10-15,1925.0
1291,M5E,1.0,2020-10-16,2100.0
1292,M5E,1.0,2020-10-17,2850.0
1293,M5E,1.0,2020-10-20,2995.0
1294,M5E,2.0,2020-10-20,3250.0
1295,M5E,1.0,2020-10-21,2015.0
1296,M5E,1.0,2020-10-22,2090.0
1297,M5E,2.0,2020-10-22,2450.0
1298,M5E,1.0,2020-10-23,1873.75
1299,M5E,2.0,2020-10-23,6000.0
1300,M5E,2.0,2020-10-24,2750.0
1301,M5E,1.0,2020-10-25,1940.0
1302,M5E,1.0,2020-10-26,2949.0
1303,M5E,2.0,2020-10-26,2995.0
1304,M5E,1.0,2020-10-27,1695.0
1305,M5E,1.0,2020-10-28,1695.0
1306,M5E,1.0,2020-10-29,2695.0
1307,M5E,2.0,2020-10-29,2640.0
1308,M5E,1.0,2020-10-30,1645.0
1309,M5E,2.0,2020-10-30,2547.5
1310,M5E,2.0,2020-10-31,4433.333333333333
1311,M5E,1.0,2020-11-01,1700.0
1312,M5E,2.0,2020-11-01,2290.0
1313,M5E,1.0,2020-11-03,2010.0
1314,M5E,2.0,2020-11-03,2700.0
1315,M5G,1.0,2020-09-19,2349.5
1316,M5G,2.0,2020-09-19,1730.0
1317,M5G,1.0,2020-09-20,2674.1666666666665
1318,M5G,2.0,2020-09-20,3505.714285714286
1319,M5G,1.0,2020-09-21,2072.5
1320,M5G,2.0,2020-09-21,4943.25
1321,M5G,1.0,2020-09-22,2000.0
1322,M5G,2.0,2020-09-22,3989.0
1323,M5G,1.0,2020-09-23,2099.6666666666665
1324,M5G,2.0,2020-09-23,2422.5
1325,M5G,1.0,2020-09-24,1762.5
1326,M5G,2.0,2020-09-24,3319.5
1327,M5G,1.0,2020-09-25,1800.0
1328,M5G,2.0,2020-09-25,3294.5
1329,M5G,1.0,2020-09-26,2000.0
1330,M5G,1.0,2020-09-27,1978.0
1331,M5G,2.0,2020-09-27,3200.0
1332,M5G,2.0,2020-09-28,3644.5
1333,M5G,2.0,2020-09-29,3684.5
1334,M5G,1.0,2020-09-30,2289.5
1335,M5G,2.0,2020-09-30,2425.0
1336,M5G,1.0,2020-10-01,1937.5
1337,M5G,2.0,2020-10-01,3869.0
1338,M5G,1.0,2020-10-02,2000.0
1339,M5G,1.0,2020-10-03,1950.0
1340,M5G,2.0,2020-10-03,2450.0
1341,M5G,2.0,2020-10-04,3869.0
1342,M5G,1.0,2020-10-05,2700.0
1343,M5G,2.0,2020-10-05,2898.3333333333335
1344,M5G,1.0,2020-10-06,2275.8
1345,M5G,2.0,2020-10-06,2400.0
1346,M5G,1.0,2020-10-07,2400.0
1347,M5G,2.0,2020-10-07,2400.0
1348,M5G,1.0,2020-10-08,2200.0
1349,M5G,2.0,2020-10-08,2670.0
1350,M5G,1.0,2020-10-09,2093.3333333333335
1351,M5G,2.0,2020-10-09,2150.0
1352,M5G,1.0,2020-10-10,2400.0
1353,M5G,2.0,2020-10-10,2400.0
1354,M5G,2.0,2020-10-11,3989.0
1355,M5G,1.0,2020-10-12,2083.0
1356,M5G,2.0,2020-10-12,2450.0
1357,M5G,2.0,2020-10-13,5895.0
1358,M5G,1.0,2020-10-14,2080.0
1359,M5G,2.0,2020-10-14,2779.8
1360,M5G,1.0,2020-10-15,1800.0
1361,M5G,2.0,2020-10-15,3750.0
1362,M5G,1.0,2020-10-16,2598.0
1363,M5G,2.0,2020-10-16,2300.0
1364,M5G,1.0,2020-10-18,900.0
1365,M5G,1.0,2020-10-19,4500.0
1366,M5G,2.0,2020-10-19,5444.0
1367,M5G,1.0,2020-10-20,1615.0
1368,M5G,2.0,2020-10-20,2586.6
1369,M5G,1.0,2020-10-21,925.0
1370,M5G,2.0,2020-10-21,3165.0
1371,M5G,1.0,2020-10-22,2016.4444444444443
1372,M5G,2.0,2020-10-22,2300.0
1373,M5G,1.0,2020-10-23,1980.0
1374,M5G,1.0,2020-10-26,2000.0
1375,M5G,2.0,2020-10-26,2895.0
1376,M5G,1.0,2020-10-27,1857.5
1377,M5G,1.0,2020-10-28,1999.6666666666667
1378,M5G,1.0,2020-10-29,1762.5
1379,M5G,2.0,2020-10-29,2879.3333333333335
1380,M5G,1.0,2020-10-30,2000.0
1381,M5G,2.0,2020-10-30,3325.0
1382,M5G,1.0,2020-10-31,1950.0
1383,M5G,2.0,2020-10-31,1800.0
1384,M5G,1.0,2020-11-01,2186.6666666666665
1385,M5G,2.0,2020-11-01,2150.0
1386,M5G,1.0,2020-11-02,1889.0
1387,M5G,2.0,2020-11-02,3750.0
1388,M5G,1.0,2020-11-03,2033.3333333333333
1389,M5G,2.0,2020-11-03,3200.0
1390,M5H,1.0,2020-09-19,1750.0
1391,M5H,2.0,2020-09-19,4500.0
1392,M5H,1.0,2020-09-20,2098.0
1393,M5H,2.0,2020-09-20,3166.5
1394,M5H,1.0,2020-09-21,2950.0
1395,M5H,2.0,2020-09-22,2995.0
1396,M5H,2.0,2020-09-24,2995.0
1397,M5H,1.0,2020-09-26,2250.0
1398,M5H,2.0,2020-09-26,2550.0
1399,M5H,2.0,2020-09-27,2800.0
1400,M5H,1.0,2020-09-28,2950.0
1401,M5H,1.0,2020-09-30,1499.0
1402,M5H,1.0,2020-10-03,2000.0
1403,M5H,1.0,2020-10-04,0.0
1404,M5H,1.0,2020-10-05,2000.0
1405,M5H,1.0,2020-10-06,2375.0
1406,M5H,1.0,2020-10-08,1925.0
1407,M5H,1.0,2020-10-13,1580.0
1408,M5H,2.0,2020-10-14,1750.0
1409,M5H,2.0,2020-10-18,2200.0
1410,M5H,1.0,2020-10-19,2092.5
1411,M5H,1.0,2020-10-21,2250.0
1412,M5H,2.0,2020-10-21,2550.0
1413,M5H,1.0,2020-10-22,1690.0
1414,M5H,1.0,2020-10-23,2175.0
1415,M5H,1.0,2020-10-24,1775.0
1416,M5H,1.0,2020-10-28,1850.0
1417,M5H,1.0,2020-10-29,1600.0
1418,M5H,2.0,2020-10-30,2400.0
1419,M5H,2.0,2020-11-01,2980.0
1420,M5J,1.0,2020-09-19,1863.3333333333333
1421,M5J,2.0,2020-09-19,3495.0
1422,M5J,1.0,2020-09-20,2355.0
1423,M5J,2.0,2020-09-20,3018.181818181818
1424,M5J,1.0,2020-09-21,2032.6666666666667
1425,M5J,2.0,2020-09-21,2575.0
1426,M5J,1.0,2020-09-22,2050.0
1427,M5J,1.0,2020-09-23,2153.3333333333335
1428,M5J,2.0,2020-09-23,2500.0
1429,M5J,1.0,2020-09-24,1748.75
1430,M5J,2.0,2020-09-24,3047.5
1431,M5J,1.0,2020-09-25,1976.0
1432,M5J,2.0,2020-09-25,2737.5
1433,M5J,1.0,2020-09-26,2100.0
1434,M5J,2.0,2020-09-26,3000.0
1435,M5J,1.0,2020-09-27,1800.0
1436,M5J,2.0,2020-09-27,2280.0
1437,M5J,1.0,2020-09-28,2895.0
1438,M5J,2.0,2020-09-28,3142.5
1439,M5J,1.0,2020-09-29,2235.0
1440,M5J,2.0,2020-09-29,1918.5
1441,M5J,1.0,2020-09-30,1845.0
1442,M5J,2.0,2020-09-30,3212.5
1443,M5J,1.0,2020-10-01,2098.3333333333335
1444,M5J,1.0,2020-10-02,2031.6666666666667
1445,M5J,2.0,2020-10-02,2200.0
1446,M5J,2.0,2020-10-03,2489.5
1447,M5J,1.0,2020-10-04,1933.3333333333333
1448,M5J,2.0,2020-10-04,2600.0
1449,M5J,1.0,2020-10-05,2103.3333333333335
1450,M5J,2.0,2020-10-05,3447.5
1451,M5J,1.0,2020-10-06,1375.0
1452,M5J,2.0,2020-10-06,2900.0
1453,M5J,1.0,2020-10-07,2207.5
1454,M5J,2.0,2020-10-07,2475.0
1455,M5J,1.0,2020-10-08,1800.0
1456,M5J,1.0,2020-10-09,1900.0
1457,M5J,1.0,2020-10-11,1745.0
1458,M5J,2.0,2020-10-11,2897.5
1459,M5J,2.0,2020-10-12,2900.0
1460,M5J,1.0,2020-10-13,2090.714285714286
1461,M5J,2.0,2020-10-13,2797.5
1462,M5J,1.0,2020-10-14,2029.0
1463,M5J,2.0,2020-10-14,2750.0
1464,M5J,1.0,2020-10-15,2038.888888888889
1465,M5J,2.0,2020-10-15,2530.0
1466,M5J,2.0,2020-10-16,2425.0
1467,M5J,2.0,2020-10-17,2549.5
1468,M5J,1.0,2020-10-18,1895.0
1469,M5J,2.0,2020-10-18,2466.6666666666665
1470,M5J,1.0,2020-10-19,1955.8333333333333
1471,M5J,2.0,2020-10-19,3122.5
1472,M5J,1.0,2020-10-20,2625.0
1473,M5J,1.0,2020-10-21,1962.0
1474,M5J,2.0,2020-10-21,2948.3333333333335
1475,M5J,1.0,2020-10-22,2062.375
1476,M5J,2.0,2020-10-22,3000.0
1477,M5J,1.0,2020-10-23,2062.5
1478,M5J,2.0,2020-10-23,3350.0
1479,M5J,1.0,2020-10-24,1833.3333333333333
1480,M5J,1.0,2020-10-25,1825.0
1481,M5J,2.0,2020-10-25,3050.0
1482,M5J,1.0,2020-10-26,1850.0
1483,M5J,2.0,2020-10-26,3747.5
1484,M5J,1.0,2020-10-27,1814.2
1485,M5J,1.0,2020-10-28,1939.6
1486,M5J,2.0,2020-10-28,2893.3333333333335
1487,M5J,1.0,2020-10-29,2122.5
1488,M5J,2.0,2020-10-29,3431.6666666666665
1489,M5J,1.0,2020-10-30,1912.5
1490,M5J,1.0,2020-10-31,1750.0
1491,M5J,2.0,2020-10-31,0.0
1492,M5J,1.0,2020-11-01,1912.5
1493,M5J,2.0,2020-11-01,3100.0
1494,M5J,1.0,2020-11-02,1895.0
1495,M5J,2.0,2020-11-02,3900.0
1496,M5J,1.0,2020-11-03,1563.3333333333333
1497,M5J,2.0,2020-11-03,2688.8888888888887
1498,M5M,1.0,2020-10-10,1275.0
1499,M5M,1.0,2020-10-23,2099.0
1500,M5M,2.0,2020-10-24,1800.0
1501,M5M,2.0,2020-11-02,2295.0
1502,M5N,2.0,2020-09-19,1875.0
1503,M5N,2.0,2020-09-21,2650.0
1504,M5N,2.0,2020-09-29,2199.0
1505,M5N,1.0,2020-10-07,1750.0
1506,M5N,2.0,2020-10-07,2725.0
1507,M5N,1.0,2020-10-13,1600.0
1508,M5N,2.0,2020-10-13,2400.0
1509,M5N,2.0,2020-10-16,2650.0
1510,M5N,2.0,2020-10-21,1500.0
1511,M5N,2.0,2020-10-25,2400.0
1512,M5P,1.0,2020-09-19,1285.0
1513,M5P,1.0,2020-09-21,1967.5
1514,M5P,1.0,2020-09-22,1550.0
1515,M5P,2.0,2020-09-22,1895.0
1516,M5P,2.0,2020-09-23,2600.0
1517,M5P,1.0,2020-09-24,1700.0
1518,M5P,1.0,2020-09-25,1550.0
1519,M5P,2.0,2020-09-25,2800.0
1520,M5P,2.0,2020-09-26,2000.0
1521,M5P,2.0,2020-09-27,2850.0
1522,M5P,1.0,2020-09-28,1472.5
1523,M5P,1.0,2020-09-29,1750.0
1524,M5P,1.0,2020-09-30,1295.0
1525,M5P,1.0,2020-10-01,1781.6666666666667
1526,M5P,1.0,2020-10-02,1247.5
1527,M5P,2.0,2020-10-02,2136.0
1528,M5P,1.0,2020-10-03,1295.0
1529,M5P,2.0,2020-10-03,2650.0
1530,M5P,1.0,2020-10-04,1295.0
1531,M5P,2.0,2020-10-04,2799.0
1532,M5P,1.0,2020-10-05,1290.0
1533,M5P,1.0,2020-10-06,1400.0
1534,M5P,2.0,2020-10-06,2750.0
1535,M5P,2.0,2020-10-07,1695.0
1536,M5P,1.0,2020-10-08,2100.0
1537,M5P,2.0,2020-10-08,2527.25
1538,M5P,1.0,2020-10-10,2495.0
1539,M5P,1.0,2020-10-13,1870.0
1540,M5P,1.0,2020-10-14,1497.5
1541,M5P,2.0,2020-10-16,3025.0
1542,M5P,1.0,2020-10-17,1695.0
1543,M5P,1.0,2020-10-18,1695.0
1544,M5P,1.0,2020-10-20,1495.0
1545,M5P,1.0,2020-10-21,2495.0
1546,M5P,2.0,2020-10-22,1595.0
1547,M5P,1.0,2020-10-24,1800.0
1548,M5P,2.0,2020-10-24,2850.0
1549,M5P,1.0,2020-10-25,1950.0
1550,M5P,2.0,2020-10-25,2370.0
1551,M5P,1.0,2020-10-26,1495.0
1552,M5P,1.0,2020-10-28,2247.5
1553,M5P,1.0,2020-10-30,1697.5
1554,M5P,1.0,2020-10-31,1295.0
1555,M5P,1.0,2020-11-01,1295.0
1556,M5P,1.0,2020-11-02,2100.0
1557,M5P,2.0,2020-11-03,2850.0
1558,M5R,1.0,2020-09-19,1750.0
1559,M5R,2.0,2020-09-19,3237.5
1560,M5R,1.0,2020-09-20,1775.4444444444443
1561,M5R,2.0,2020-09-20,2997.0
1562,M5R,1.0,2020-09-21,1894.1666666666667
1563,M5R,2.0,2020-09-21,3727.8
1564,M5R,1.0,2020-09-23,1650.0
1565,M5R,2.0,2020-09-23,3233.3333333333335
1566,M5R,1.0,2020-09-24,2266.6666666666665
1567,M5R,2.0,2020-09-24,3265.0
1568,M5R,1.0,2020-09-25,1960.0
1569,M5R,2.0,2020-09-25,2500.0
1570,M5R,1.0,2020-09-26,1700.0
1571,M5R,2.0,2020-09-26,2150.0
1572,M5R,1.0,2020-09-27,1783.3333333333333
1573,M5R,1.0,2020-09-28,1100.0
1574,M5R,2.0,2020-09-28,3500.0
1575,M5R,1.0,2020-09-29,2313.285714285714
1576,M5R,2.0,2020-09-29,3034.6666666666665
1577,M5R,1.0,2020-09-30,2350.0
1578,M5R,1.0,2020-10-01,1615.0
1579,M5R,2.0,2020-10-01,2612.5
1580,M5R,1.0,2020-10-02,1905.0
1581,M5R,2.0,2020-10-02,2400.0
1582,M5R,1.0,2020-10-03,1450.0
1583,M5R,2.0,2020-10-03,2150.0
1584,M5R,1.0,2020-10-04,1787.5
1585,M5R,2.0,2020-10-04,2783.3333333333335
1586,M5R,1.0,2020-10-05,1564.2857142857142
1587,M5R,1.0,2020-10-06,1792.142857142857
1588,M5R,2.0,2020-10-06,2987.5
1589,M5R,1.0,2020-10-07,1653.5714285714287
1590,M5R,2.0,2020-10-07,3525.0
1591,M5R,1.0,2020-10-08,1400.0
1592,M5R,1.0,2020-10-09,1568.5714285714287
1593,M5R,2.0,2020-10-09,2995.0
1594,M5R,1.0,2020-10-10,1670.0
1595,M5R,1.0,2020-10-11,1462.5
1596,M5R,2.0,2020-10-11,2562.5
1597,M5R,1.0,2020-10-12,1299.8
1598,M5R,1.0,2020-10-13,1765.3333333333333
1599,M5R,2.0,2020-10-13,2100.0
1600,M5R,1.0,2020-10-14,1502.7777777777778
1601,M5R,1.0,2020-10-15,1469.7142857142858
1602,M5R,1.0,2020-10-16,1520.0
1603,M5R,2.0,2020-10-16,2800.0
1604,M5R,1.0,2020-10-17,1350.0
1605,M5R,2.0,2020-10-17,2766.6666666666665
1606,M5R,1.0,2020-10-18,1350.0
1607,M5R,1.0,2020-10-19,1599.1666666666667
1608,M5R,2.0,2020-10-19,1755.5
1609,M5R,1.0,2020-10-20,1227.8333333333333
1610,M5R,1.0,2020-10-21,1670.8333333333333
1611,M5R,2.0,2020-10-21,1943.75
1612,M5R,1.0,2020-10-22,1942.857142857143
1613,M5R,2.0,2020-10-22,3247.5
1614,M5R,1.0,2020-10-23,2496.6666666666665
1615,M5R,2.0,2020-10-23,2800.0
1616,M5R,1.0,2020-10-24,1956.25
1617,M5R,2.0,2020-10-24,2550.0
1618,M5R,1.0,2020-10-25,1300.0
1619,M5R,2.0,2020-10-25,1740.0
1620,M5R,1.0,2020-10-26,1496.3333333333333
1621,M5R,2.0,2020-10-26,5071.25
1622,M5R,2.0,2020-10-27,2197.5
1623,M5R,1.0,2020-10-28,1750.0
1624,M5R,2.0,2020-10-28,2283.3333333333335
1625,M5R,1.0,2020-10-29,1900.0
1626,M5R,2.0,2020-10-29,1950.0
1627,M5R,1.0,2020-10-30,1970.0
1628,M5R,2.0,2020-10-30,2297.5
1629,M5R,1.0,2020-10-31,1820.8333333333333
1630,M5R,2.0,2020-10-31,2550.0
1631,M5R,1.0,2020-11-01,1200.0
1632,M5R,2.0,2020-11-01,2500.0
1633,M5R,1.0,2020-11-02,1907.5
1634,M5R,2.0,2020-11-02,2423.75
1635,M5R,1.0,2020-11-03,1911.25
1636,M5R,2.0,2020-11-03,3883.3333333333335
1637,M5S,1.0,2020-09-19,1963.75
1638,M5S,2.0,2020-09-19,2555.8333333333335
1639,M5S,1.0,2020-09-20,2131.0
1640,M5S,2.0,2020-09-20,4878.75
1641,M5S,1.0,2020-09-21,1690.2857142857142
1642,M5S,2.0,2020-09-21,2559.0
1643,M5S,1.0,2020-09-22,1981.3333333333333
1644,M5S,2.0,2020-09-22,2450.0
1645,M5S,1.0,2020-09-23,1816.6666666666667
1646,M5S,2.0,2020-09-23,2625.0
1647,M5S,1.0,2020-09-24,2000.0
1648,M5S,2.0,2020-09-24,2450.0
1649,M5S,1.0,2020-09-25,1850.0
1650,M5S,2.0,2020-09-25,2640.0
1651,M5S,1.0,2020-09-26,2250.0
1652,M5S,1.0,2020-09-27,1600.0
1653,M5S,2.0,2020-09-27,2600.0
1654,M5S,1.0,2020-09-29,1844.5
1655,M5S,2.0,2020-09-29,3500.0
1656,M5S,1.0,2020-09-30,1350.0
1657,M5S,2.0,2020-09-30,2225.0
1658,M5S,1.0,2020-10-03,1839.0
1659,M5S,2.0,2020-10-03,2200.0
1660,M5S,1.0,2020-10-04,1750.0
1661,M5S,2.0,2020-10-04,2675.0
1662,M5S,1.0,2020-10-05,1970.0
1663,M5S,2.0,2020-10-05,2200.0
1664,M5S,1.0,2020-10-06,1943.3333333333333
1665,M5S,1.0,2020-10-07,1600.0
1666,M5S,1.0,2020-10-09,1620.0
1667,M5S,2.0,2020-10-10,2100.0
1668,M5S,1.0,2020-10-13,1575.0
1669,M5S,1.0,2020-10-14,1725.0
1670,M5S,2.0,2020-10-14,2513.3333333333335
1671,M5S,2.0,2020-10-16,8500.0
1672,M5S,1.0,2020-10-17,1800.0
1673,M5S,2.0,2020-10-17,2200.0
1674,M5S,1.0,2020-10-18,1726.6666666666667
1675,M5S,1.0,2020-10-19,2025.0
1676,M5S,2.0,2020-10-19,2075.0
1677,M5S,1.0,2020-10-20,1800.0
1678,M5S,1.0,2020-10-21,1650.0
1679,M5S,2.0,2020-10-21,3373.75
1680,M5S,1.0,2020-10-22,1700.0
1681,M5S,2.0,2020-10-22,2320.0
1682,M5S,1.0,2020-10-23,1350.0
1683,M5S,1.0,2020-10-24,2000.0
1684,M5S,2.0,2020-10-24,2075.0
1685,M5S,2.0,2020-10-26,1800.0
1686,M5S,1.0,2020-10-27,1500.0
1687,M5S,2.0,2020-10-27,2480.0
1688,M5S,1.0,2020-10-28,1772.5
1689,M5S,2.0,2020-10-29,2075.0
1690,M5S,1.0,2020-10-30,1800.0
1691,M5S,2.0,2020-10-30,2480.0
1692,M5S,1.0,2020-11-01,1920.0
1693,M5S,1.0,2020-11-02,1575.0
1694,M5S,1.0,2020-11-03,1800.0
1695,M5S,2.0,2020-11-03,2075.0
1696,M5T,2.0,2020-09-19,2722.5
1697,M5T,1.0,2020-09-20,1783.3333333333333
1698,M5T,2.0,2020-09-20,3097.5
1699,M5T,1.0,2020-09-21,1728.0
1700,M5T,2.0,2020-09-21,1700.0
1701,M5T,1.0,2020-09-22,875.0
1702,M5T,2.0,2020-09-23,2795.0
1703,M5T,1.0,2020-09-24,1200.0
1704,M5T,2.0,2020-09-24,2140.0
1705,M5T,1.0,2020-09-25,2350.0
1706,M5T,2.0,2020-09-25,2375.0
1707,M5T,1.0,2020-09-26,2300.0
1708,M5T,2.0,2020-09-26,2850.0
1709,M5T,1.0,2020-09-27,700.0
1710,M5T,2.0,2020-09-27,1800.0
1711,M5T,1.0,2020-09-28,1825.0
1712,M5T,2.0,2020-09-28,2100.0
1713,M5T,1.0,2020-09-29,1627.75
1714,M5T,2.0,2020-09-29,2920.0
1715,M5T,2.0,2020-09-30,2545.0
1716,M5T,1.0,2020-10-02,1375.0
1717,M5T,2.0,2020-10-02,1675.0
1718,M5T,1.0,2020-10-03,1975.0
1719,M5T,2.0,2020-10-03,2096.6666666666665
1720,M5T,1.0,2020-10-05,1000.0
1721,M5T,2.0,2020-10-05,1800.0
1722,M5T,2.0,2020-10-06,2950.0
1723,M5T,1.0,2020-10-07,2190.0
1724,M5T,2.0,2020-10-08,2050.0
1725,M5T,2.0,2020-10-09,2795.0
1726,M5T,1.0,2020-10-10,1950.0
1727,M5T,1.0,2020-10-13,2097.5
1728,M5T,1.0,2020-10-15,1599.3333333333333
1729,M5T,2.0,2020-10-15,1800.0
1730,M5T,2.0,2020-10-17,1850.0
1731,M5T,1.0,2020-10-18,2216.6666666666665
1732,M5T,2.0,2020-10-18,2300.0
1733,M5T,1.0,2020-10-19,1680.0
1734,M5T,2.0,2020-10-19,2597.5
1735,M5T,1.0,2020-10-20,1149.75
1736,M5T,2.0,2020-10-20,1897.5
1737,M5T,1.0,2020-10-21,1372.5
1738,M5T,2.0,2020-10-21,2055.5
1739,M5T,1.0,2020-10-22,2200.0
1740,M5T,2.0,2020-10-22,2500.0
1741,M5T,1.0,2020-10-23,810.0
1742,M5T,2.0,2020-10-23,2350.0
1743,M5T,1.0,2020-10-26,1695.0
1744,M5T,2.0,2020-10-26,2547.5
1745,M5T,1.0,2020-10-27,1450.0
1746,M5T,2.0,2020-10-27,2575.0
1747,M5T,2.0,2020-10-28,1900.0
1748,M5T,2.0,2020-10-29,3295.0
1749,M5T,1.0,2020-10-30,1500.0
1750,M5T,2.0,2020-10-30,1995.0
1751,M5T,1.0,2020-10-31,1200.0
1752,M5T,2.0,2020-10-31,2100.0
1753,M5T,2.0,2020-11-01,2600.0
1754,M5T,1.0,2020-11-02,1895.0
1755,M5T,1.0,2020-11-03,1865.0
1756,M5V,1.0,2020-09-19,2203.6363636363635
1757,M5V,2.0,2020-09-19,3327.222222222222
1758,M5V,1.0,2020-09-20,2127.8387096774195
1759,M5V,2.0,2020-09-20,3147.75
1760,M5V,1.0,2020-09-21,2336.2580645161293
1761,M5V,2.0,2020-09-21,3780.05
1762,M5V,1.0,2020-09-22,2162.5
1763,M5V,2.0,2020-09-22,2842.8571428571427
1764,M5V,1.0,2020-09-23,1844.2666666666667
1765,M5V,2.0,2020-09-23,2500.0
1766,M5V,1.0,2020-09-24,1996.764705882353
1767,M5V,2.0,2020-09-24,2614.1666666666665
1768,M5V,1.0,2020-09-25,1993.75
1769,M5V,2.0,2020-09-25,2940.0
1770,M5V,1.0,2020-09-26,2096.875
1771,M5V,2.0,2020-09-26,2731.818181818182
1772,M5V,1.0,2020-09-27,1664.0
1773,M5V,2.0,2020-09-27,2176.6666666666665
1774,M5V,1.0,2020-09-28,2098.529411764706
1775,M5V,2.0,2020-09-28,3332.222222222222
1776,M5V,1.0,2020-09-29,1988.125
1777,M5V,2.0,2020-09-29,2660.8333333333335
1778,M5V,1.0,2020-09-30,2133.8888888888887
1779,M5V,2.0,2020-09-30,2745.4166666666665
1780,M5V,1.0,2020-10-01,1874.1666666666667
1781,M5V,2.0,2020-10-01,2660.8888888888887
1782,M5V,1.0,2020-10-02,1935.0
1783,M5V,2.0,2020-10-02,2650.0
1784,M5V,1.0,2020-10-03,1777.7777777777778
1785,M5V,2.0,2020-10-03,2820.0
1786,M5V,1.0,2020-10-04,1949.5833333333333
1787,M5V,2.0,2020-10-04,2450.0
1788,M5V,1.0,2020-10-05,2190.9523809523807
1789,M5V,2.0,2020-10-05,3170.5555555555557
1790,M5V,1.0,2020-10-06,1826.0
1791,M5V,2.0,2020-10-06,2365.909090909091
1792,M5V,1.0,2020-10-07,1911.875
1793,M5V,2.0,2020-10-07,2570.0
1794,M5V,1.0,2020-10-08,1915.4166666666667
1795,M5V,2.0,2020-10-08,2550.0
1796,M5V,1.0,2020-10-09,1756.6666666666667
1797,M5V,2.0,2020-10-09,2212.5
1798,M5V,1.0,2020-10-10,2036.6666666666667
1799,M5V,2.0,2020-10-10,2806.4285714285716
1800,M5V,1.0,2020-10-11,2150.0
1801,M5V,2.0,2020-10-11,2591.6666666666665
1802,M5V,1.0,2020-10-12,2200.0
1803,M5V,2.0,2020-10-12,2312.25
1804,M5V,1.0,2020-10-13,2228.125
1805,M5V,2.0,2020-10-13,2583.4615384615386
1806,M5V,1.0,2020-10-14,1945.0
1807,M5V,2.0,2020-10-14,2599.222222222222
1808,M5V,1.0,2020-10-15,1794.2
1809,M5V,2.0,2020-10-15,2499.0
1810,M5V,1.0,2020-10-16,2155.4166666666665
1811,M5V,2.0,2020-10-16,2637.5
1812,M5V,1.0,2020-10-17,2169.0
1813,M5V,1.0,2020-10-18,1807.5
1814,M5V,2.0,2020-10-18,2284.5
1815,M5V,1.0,2020-10-19,2311.25
1816,M5V,2.0,2020-10-19,3312.8571428571427
1817,M5V,1.0,2020-10-20,2139.6428571428573
1818,M5V,2.0,2020-10-20,2542.3333333333335
1819,M5V,1.0,2020-10-21,1881.8947368421052
1820,M5V,2.0,2020-10-21,2906.076923076923
1821,M5V,1.0,2020-10-22,1998.3333333333333
1822,M5V,2.0,2020-10-22,2740.5
1823,M5V,1.0,2020-10-23,2111.1111111111113
1824,M5V,2.0,2020-10-23,2795.4166666666665
1825,M5V,1.0,2020-10-24,1887.5
1826,M5V,2.0,2020-10-24,2688.8888888888887
