Column1.id,Column1.sqft,Column1.price
c_7223792343,800,1700
c_7223826117,750,1700
c_7224338279,800,1700
c_7224416913,600,1700
c_7224860077,600,1700
c_7224966799,900,1700
c_7224986204,800,1700
c_7225031300,520,1700
c_7225150826,510,1700
k_1505834637,359,1700
k_1516908257,500,1700
k_1517758127,442,1700
k_1517886213,650,1700
k_1508850782,466,1709
k_1508852006,399,1719
c_7203650431,530,1720
c_7205871734,700,1720
c_7224863882,790,1720
c_7199646594,800,1721
c_7188502976,496,1725
c_7201485638,467,1725
c_7202199629,496,1725
c_7206366153,478,1725
c_7209201471,750,1725
c_7209528010,800,1725
c_7210669366,640,1725
c_7214399995,485,1725
c_7219069746,575,1725
c_7219473308,980,1725
c_7219672207,500,1725
c_7220434986,575,1725
c_7222670736,575,1725
c_7223171223,500,1725
c_7224215760,575,1725
k_1517833846,575,1725
c_7192191310,504,1730
c_7192761629,550,1730
c_7197641476,650,1730
c_7198939339,811,1730
c_7223702386,700,1730
k_1505793117,388,1735
k_1505774801,438,1739
c_7206583381,560,1740
c_7193128449,700,1745
c_7205831762,650,1745
c_7206790533,670,1745
c_7210025429,550,1745
c_7210298552,600,1745
c_7211969863,550,1745
c_7216132149,600,1745
c_7217979313,670,1745
c_7218930111,540,1745
c_7220573382,620,1745
c_7221260020,654,1745
c_7218149119,500,1748
c_7197417673,900,1749
c_7201236804,850,1749
c_7211390348,1500,1749
c_7213543820,700,1749
c_7213930532,1500,1749
c_7213938737,1500,1749
c_7214424655,1500,1749
c_7217634737,500,1749
c_7220520744,500,1749
c_7221445427,500,1749
c_7221797564,500,1749
c_7223080220,500,1749
c_7223281684,500,1749
c_7223705847,500,1749
c_7224158869,500,1749
c_7224913357,500,1749
c_7225150234,500,1749
k_1505788298,588,1749
k_1505788424,856,1749
k_1513433909,480,1749
k_1513821497,649,1749
c_7187087715,450,1750
c_7187183932,460,1750
c_7188374740,496,1750
c_7189814916,499,1750
c_7190810126,559,1750
c_7190838788,499,1750
c_7191275369,720,1750
c_7191582926,602,1750
c_7192538950,580,1750
c_7192573635,499,1750
c_7192809266,650,1750
c_7193120089,499,1750
c_7193152496,575,1750
c_7193672302,720,1750
c_7194965950,550,1750
c_7195048416,440,1750
c_7196060510,650,1750
c_7196216351,800,1750
c_7196246424,600,1750
c_7196544992,523,1750
c_7196576130,720,1750
c_7196982763,650,1750
c_7198165428,460,1750
c_7198218073,500,1750
c_7198516934,540,1750
c_7198524244,525,1750
c_7198788348,535,1750
c_7199204466,500,1750
c_7199449568,500,1750
c_7199982353,500,1750
c_7200161587,550,1750
c_7200677670,550,1750
c_7200754994,850,1750
c_7200764930,550,1750
c_7200910053,850,1750
c_7201247248,500,1750
c_7201415310,850,1750
c_7201417027,550,1750
c_7201657221,575,1750
c_7201892853,800,1750
c_7202004011,600,1750
c_7202058251,550,1750
c_7202112481,450,1750
c_7202677834,550,1750
c_7202707132,600,1750
c_7202872847,400,1750
c_7202962463,500,1750
c_7203060517,600,1750
c_7203092296,850,1750
c_7203418380,545,1750
c_7203803244,500,1750
c_7203957443,550,1750
c_7204134598,650,1750
c_7204244855,850,1750
c_7204273510,490,1750
c_7204293017,1200,1750
c_7204660317,580,1750
c_7204845445,850,1750
c_7205212110,850,1750
c_7205446070,1000,1750
c_7205570836,575,1750
c_7205605821,550,1750
c_7205650601,500,1750
c_7205912416,900,1750
c_7206364077,500,1750
c_7206374711,650,1750
c_7206379206,650,1750
c_7206610403,490,1750
c_7206713950,500,1750
c_7206800705,550,1750
c_7207225348,500,1750
c_7207385014,550,1750
c_7207393134,580,1750
c_7207656147,900,1750
c_7207876582,477,1750
c_7207992638,500,1750
c_7207993617,500,1750
c_7208099723,675,1750
c_7208368381,569,1750
c_7209211383,550,1750
c_7209245596,550,1750
c_7209587749,550,1750
c_7209667180,450,1750
c_7209671648,500,1750
c_7210181621,550,1750
c_7210317598,684,1750
c_7210765585,550,1750
c_7211062009,520,1750
c_7211111403,522,1750
c_7211172588,570,1750
c_7212397167,550,1750
c_7213062985,700,1750
c_7213362866,600,1750
c_7213892536,579,1750
c_7214194262,500,1750
c_7214477116,645,1750
c_7214515787,530,1750
c_7214526007,580,1750
c_7214705326,490,1750
c_7214715733,505,1750
c_7215873525,550,1750
c_7216056978,400,1750
c_7216160316,500,1750
c_7216882126,800,1750
c_7217245224,730,1750
c_7217257144,550,1750
c_7217770323,575,1750
c_7218337173,504,1750
c_7218473141,600,1750
c_7220235723,550,1750
c_7220637448,530,1750
c_7221187977,615,1750
c_7221283792,605,1750
c_7221605935,400,1750
c_7221821000,600,1750
c_7221941824,600,1750
c_7222039722,600,1750
c_7222041854,550,1750
c_7222295612,510,1750
c_7222525835,548,1750
c_7222845925,550,1750
c_7223178294,520,1750
c_7223615612,750,1750
c_7224035609,1000,1750
c_7224136469,565,1750
c_7224207239,541,1750
c_7224216817,635,1750
c_7224457520,900,1750
c_7224835336,400,1750
c_7224913503,600,1750
c_7225079390,640,1750
c_7225124311,530,1750
k_1501959439,600,1750
k_1505977774,800,1750
k_1512876086,400,1750
k_1517763141,490,1750
k_1517766925,400,1750
k_1517767294,400,1750
k_1517780595,600,1750
k_1517810219,700,1750
k_1517870925,550,1750
k_1517872867,681,1750
k_1517887635,557,1750
k_1513434374,669,1759
k_1515568332,594,1759
c_7195458275,440,1760
c_7198704867,607,1760
k_1505788384,695,1769
k_1511216091,650,1769
c_7209473417,540,1770
c_7211169505,800,1770
c_7192488333,600,1775
c_7194354608,440,1775
c_7207444196,640,1775
c_7209900960,600,1775
c_7209908122,600,1775
c_7211519267,550,1775
c_7212766497,900,1775
c_7216283503,540,1775
c_7216705530,382,1775
c_7219735274,700,1775
c_7220022728,750,1775
c_7220564960,600,1775
c_7221077274,540,1775
k_1505791973,401,1775
k_1514834713,741,1779
c_7195731340,700,1780
c_7199351317,430,1780
c_7200371680,440,1780
c_7202206549,440,1780
c_7206326227,500,1780
c_7206413807,405,1780
c_7206630609,500,1780
c_7206800850,500,1780
c_7207223917,500,1780
c_7207385208,500,1780
c_7207878850,500,1780
c_7208919270,550,1780
c_7209137596,550,1780
c_7209548259,500,1780
c_7209731872,550,1780
c_7210132961,550,1780
c_7210370003,550,1780
c_7210832002,500,1780
c_7211101837,405,1780
c_7211323491,700,1780
c_7211691346,550,1780
c_7211993774,550,1780
c_7214723117,500,1780
c_7217085804,664,1780
c_7218454165,430,1780
c_7218457117,405,1780
c_7218606210,615,1780
k_1517788265,480,1780
k_1517819132,530,1780
k_1517851378,608,1780
k_1505788185,726,1783
c_7190320927,700,1789
k_1505746766,692,1789
k_1513434785,650,1789
c_7191521358,400,1790
c_7192639977,499,1790
c_7192837305,530,1790
c_7193715594,520,1790
c_7194787199,499,1790
c_7200089543,500,1790
c_7200816931,5000,1790
c_7201264321,500,1790
c_7201460020,500,1790
c_7201862228,500,1790
c_7201995532,500,1790
c_7202440746,500,1790
c_7202612295,500,1790
c_7203082865,500,1790
c_7203320156,500,1790
c_7203682018,500,1790
c_7203823563,500,1790
c_7204238662,500,1790
c_7204535395,500,1790
c_7204836025,500,1790
c_7205163149,500,1790
c_7205468485,500,1790
c_7205865325,500,1790
c_7206506830,650,1790
c_7206797406,650,1790
c_7207362036,650,1790
c_7207951819,650,1790
c_7209062560,650,1790
c_7209693673,650,1790
c_7210281972,650,1790
c_7210512375,1000,1790
c_7210855325,650,1790
c_7211427369,650,1790
c_7212026347,650,1790
c_7212534685,650,1790
c_7213148659,650,1790
c_7213353254,499,1790
c_7213803966,650,1790
c_7214362080,650,1790
c_7214909944,650,1790
c_7215561618,650,1790
c_7224062504,600,1790
c_7225133185,500,1790
k_1517275146,700,1790
k_1517774351,474,1790
c_7177143667,500,1795
c_7181115619,600,1795
c_7182681591,950,1795
c_7190732053,530,1795
c_7191027176,1000,1795
c_7197166610,550,1795
c_7197738802,400,1795
c_7200446602,491,1795
c_7200604673,900,1795
c_7201042666,650,1795
c_7201285284,550,1795
c_7201444307,700,1795
c_7201499895,700,1795
c_7203814131,630,1795
c_7207446745,510,1795
c_7207818219,500,1795
c_7208070052,600,1795
c_7208080083,600,1795
c_7209109279,510,1795
c_7209202500,650,1795
c_7209291479,524,1795
c_7210072447,600,1795
c_7210814762,600,1795
c_7211207532,510,1795
c_7211653033,700,1795
c_7212754882,550,1795
c_7214542701,650,1795
c_7214877090,525,1795
c_7214931665,600,1795
c_7214975923,700,1795
c_7215182235,510,1795
c_7216146103,670,1795
c_7216609216,650,1795
c_7219028282,650,1795
c_7220738665,635,1795
c_7220938169,900,1795
c_7221250475,800,1795
c_7221609628,550,1795
c_7221966456,850,1795
c_7223088960,600,1795
c_7224213258,500,1795
c_7224218728,564,1795
c_7224234621,635,1795
c_7224368178,500,1795
k_1517290493,431,1795
k_1517889025,690,1795
c_7185896044,499,1798
k_1517780314,617,1798
c_7195891350,650,1799
c_7196070720,640,1799
c_7197666608,700,1799
c_7198473199,700,1799
c_7199078609,500,1799
c_7199462548,500,1799
c_7199612074,600,1799
c_7205421363,600,1799
c_7207188852,600,1799
c_7209215465,600,1799
c_7210167924,1500,1799
c_7210217960,1500,1799
c_7212972666,600,1799
c_7214699760,460,1799
c_7215129981,600,1799
c_7215729751,492,1799
k_1505788370,623,1799
k_1505889723,659,1799
c_7174739409,750,1800
c_7177506215,950,1800
c_7183188880,510,1800
c_7183189823,510,1800
c_7184254368,1060,1800
c_7184285263,450,1800
c_7185184793,700,1800
c_7185951087,479,1800
c_7186249435,1200,1800
c_7187743254,850,1800
c_7188395191,505,1800
c_7188735111,950,1800
c_7188847116,500,1800
c_7188862700,600,1800
c_7188863263,450,1800
c_7189772712,1000,1800
c_7191017397,495,1800
c_7191220390,900,1800
c_7192508590,535,1800
c_7192838918,565,1800
c_7193497896,750,1800
c_7194652961,600,1800
c_7195086756,512,1800
c_7195352230,600,1800
c_7195521303,500,1800
c_7195995149,500,1800
c_7196051769,650,1800
c_7196197306,850,1800
c_7196328799,560,1800
c_7197090894,732,1800
c_7197183270,1000,1800
c_7197293915,900,1800
c_7197347158,530,1800
c_7197349869,565,1800
c_7197685100,615,1800
c_7198290701,550,1800
c_7198378539,1200,1800
c_7198627639,800,1800
c_7198687261,430,1800
c_7198694875,500,1800
c_7198743835,500,1800
c_7199354071,540,1800
c_7199356172,530,1800
c_7199749086,525,1800
c_7199806483,544,1800
c_7200098500,1000,1800
c_7200186971,430,1800
c_7200271777,900,1800
c_7200337937,506,1800
c_7200755903,610,1800
c_7200775317,600,1800
c_7201111167,550,1800
c_7201254205,700,1800
c_7201643645,580,1800
c_7201668279,610,1800
c_7202146768,615,1800
c_7202179084,800,1800
c_7202694764,715,1800
c_7203117369,613,1800
c_7203119928,615,1800
c_7203131988,550,1800
c_7203177644,475,1800
c_7203257383,800,1800
c_7203768957,950,1800
c_7203804412,500,1800
c_7203805012,500,1800
c_7204136442,599,1800
c_7205034192,700,1800
c_7205150866,580,1800
c_7205289278,900,1800
c_7205462027,550,1800
c_7205619953,700,1800
c_7206154556,506,1800
c_7206227708,650,1800
c_7206260775,900,1800
c_7206630026,600,1800
c_7206712180,650,1800
c_7206714166,500,1800
c_7206714256,500,1800
c_7206775132,565,1800
c_7206938427,950,1800
c_7206940028,950,1800
c_7207129588,700,1800
c_7207317144,600,1800
c_7207437674,508,1800
c_7207508165,575,1800
c_7207532127,900,1800
c_7207815164,613,1800
c_7207993919,500,1800
c_7208038730,900,1800
c_7208049052,900,1800
c_7208319804,550,1800
c_7208497828,750,1800
c_7208623490,1200,1800
c_7208923241,575,1800
c_7209017105,600,1800
c_7209065211,700,1800
c_7209231621,950,1800
c_7209364007,550,1800
c_7209474505,450,1800
c_7209478096,630,1800
c_7209833903,750,1800
c_7209923241,800,1800
c_7209998804,600,1800
c_7210120442,565,1800
c_7210183495,605,1800
c_7210257343,500,1800
c_7210258195,500,1800
c_7210277212,900,1800
c_7210285017,900,1800
c_7210402279,600,1800
c_7210712672,570,1800
c_7210795380,570,1800
c_7211111699,500,1800
c_7211183214,600,1800
c_7211314844,431,1800
c_7211328304,750,1800
c_7211659234,605,1800
c_7211736231,600,1800
c_7211872092,700,1800
c_7212642911,463,1800
c_7212871854,950,1800
c_7213012666,460,1800
c_7213353777,500,1800
c_7213742970,900,1800
c_7213883907,490,1800
c_7213926613,600,1800
c_7213956407,500,1800
c_7214037519,600,1800
c_7214514360,540,1800
c_7214517372,440,1800
c_7214595019,599,1800
c_7214910718,538,1800
c_7214915340,900,1800
c_7214920173,506,1800
c_7215009616,535,1800
c_7215225711,750,1800
c_7215345937,550,1800
c_7215421646,900,1800
c_7215627150,600,1800
c_7216170462,1000,1800
c_7216241535,900,1800
c_7216283788,500,1800
c_7216549209,600,1800
c_7216557765,500,1800
c_7216560151,900,1800
c_7216617712,1000,1800
c_7216749421,750,1800
c_7217031390,600,1800
c_7217166642,900,1800
c_7217170115,900,1800
c_7217202036,599,1800
c_7217303102,600,1800
c_7217370601,700,1800
c_7217562519,950,1800
c_7217698766,506,1800
c_7217779883,900,1800
c_7217782678,900,1800
c_7217891768,538,1800
c_7218196227,500,1800
c_7218459058,615,1800
c_7218738441,635,1800
c_7218873422,800,1800
c_7218914526,600,1800
c_7219160457,800,1800
c_7219351771,600,1800
c_7219362624,800,1800
c_7219410433,950,1800
c_7219481971,950,1800
c_7219672846,500,1800
c_7219807519,491,1800
c_7219809925,453,1800
c_7220018347,560,1800
c_7220878742,450,1800
c_7220893836,650,1800
c_7220916047,750,1800
c_7220940531,655,1800
c_7221007963,720,1800
c_7221010514,720,1800
c_7221427366,800,1800
c_7221499062,655,1800
c_7221558828,720,1800
c_7221811843,550,1800
c_7221881543,506,1800
c_7222035293,620,1800
c_7222040166,655,1800
c_7222041157,605,1800
c_7222117245,950,1800
c_7222190240,700,1800
c_7222452510,424,1800
c_7222598850,600,1800
c_7222972824,600,1800
c_7223038537,525,1800
c_7223072915,750,1800
c_7223105674,660,1800
c_7223172782,500,1800
c_7223442572,625,1800
c_7223610915,710,1800
c_7223617190,590,1800
c_7223712996,800,1800
c_7223731919,576,1800
c_7223735183,721,1800
c_7223844482,560,1800
c_7223923044,635,1800
c_7224097885,608,1800
c_7224375769,721,1800
c_7224887790,500,1800
c_7224894433,600,1800
c_7225127723,700,1800
k_1499298852,500,1800
k_1517380470,550,1800
k_1517769319,900,1800
k_1517769745,560,1800
k_1517774510,510,1800
k_1517778957,520,1800
k_1517784659,500,1800
k_1517793118,900,1800
k_1517824714,532,1800
k_1517841709,480,1800
k_1517852046,550,1800
k_1517878101,530,1800
k_1517889646,600,1800
k_1505792365,534,1809
k_1512376509,689,1809
c_7221997875,500,1820
c_7192624419,600,1825
c_7196721552,625,1825
c_7197975672,468,1825
c_7201700335,570,1825
c_7204777307,850,1825
c_7206386104,570,1825
c_7206454312,570,1825
c_7207055503,600,1825
c_7207403983,590,1825
c_7209196142,650,1825
c_7209204455,650,1825
c_7222878061,500,1825
k_1512681732,379,1825
k_1517874683,554,1825
k_1505746767,565,1829
c_7190494897,650,1830
c_7208912259,650,1830
c_7214980445,700,1830
c_7221518685,600,1834
k_1505791059,685,1839
k_1516443384,740,1839
c_7193622900,580,1845
c_7198113974,699,1845
c_7203909368,600,1845
c_7216650135,654,1845
c_7217805407,545,1845
c_7218068605,800,1845
c_7207205920,612,1849
c_7221414687,900,1849
c_7221987878,950,1849
k_1505750783,705,1849
k_1508851030,629,1849
k_1515122615,712,1849
k_1517780054,660,1849
c_7172918750,470,1850
c_7172919537,530,1850
c_7177707464,610,1850
c_7177707833,550,1850
c_7183190016,505,1850
c_7185383029,620,1850
c_7190512669,509,1850
c_7191020347,600,1850
c_7192789245,500,1850
c_7193804415,600,1850
c_7194502953,580,1850
c_7196726482,507,1850
c_7196770053,600,1850
c_7197081248,550,1850
c_7197081589,550,1850
c_7197081953,550,1850
c_7197337082,1100,1850
c_7197441248,538,1850
c_7197639290,702,1850
c_7197848777,450,1850
c_7198529907,655,1850
c_7199360227,600,1850
c_7199899489,500,1850
c_7199900159,500,1850
c_7199985650,909,1850
c_7201004518,538,1850
c_7201231133,500,1850
c_7201488827,556,1850
c_7201716995,587,1850
c_7202540344,550,1850
c_7202668796,510,1850
c_7202799803,800,1850
c_7202957819,900,1850
c_7203430228,772,1850
c_7203898916,1000,1850
c_7204193066,1000,1850
c_7204487448,1000,1850
c_7204805537,700,1850
c_7205109400,1000,1850
c_7205114874,1000,1850
c_7205453063,529,1850
c_7205732910,478,1850
c_7206176403,538,1850
c_7206341667,500,1850
c_7206586847,750,1850
c_7206923596,1200,1850
c_7207414581,550,1850
c_7208369241,570,1850
c_7209151856,590,1850
c_7209424697,540,1850
c_7209498022,500,1850
c_7209699804,600,1850
c_7210185146,610,1850
c_7210508195,583,1850
c_7210582095,1200,1850
c_7210860335,650,1850
c_7211117711,625,1850
c_7211615427,799,1850
c_7212425640,600,1850
c_7213062867,650,1850
c_7213309597,580,1850
c_7214152954,1250,1850
c_7214344904,702,1850
c_7214519093,600,1850
c_7214540836,500,1850
c_7214565451,540,1850
c_7214676794,538,1850
c_7214763739,550,1850
c_7214780086,493,1850
c_7214981393,650,1850
c_7215569047,553,1850
c_7215574967,800,1850
c_7215685721,620,1850
c_7216042406,700,1850
c_7216621255,555,1850
c_7217274030,575,1850
c_7217346216,700,1850
c_7217634819,600,1850
c_7217702991,538,1850
c_7217779840,643,1850
c_7218161659,715,1850
c_7218174179,587,1850
c_7218831833,700,1850
c_7219082510,805,1850
c_7219539343,500,1850
c_7219556059,579,1850
c_7219930311,600,1850
c_7220433444,575,1850
c_7220436836,900,1850
c_7221101488,576,1850
c_7221142152,595,1850
c_7221350913,800,1850
c_7221378510,900,1850
c_7221789546,1200,1850
c_7221881885,538,1850
c_7221937373,450,1850
c_7221996578,700,1850
c_7222114120,600,1850
c_7222151859,630,1850
c_7222529200,636,1850
c_7222531077,576,1850
c_7222597121,550,1850
c_7222674275,575,1850
c_7222986208,500,1850
c_7223402192,800,1850
c_7223548468,750,1850
c_7224016539,560,1850
c_7224070222,600,1850
c_7224094925,600,1850
c_7224195674,575,1850
c_7224399251,506,1850
c_7224810632,571,1850
c_7225092420,600,1850
c_7225133144,1200,1850
k_1505827929,681,1850
k_1516638250,500,1850
k_1517768024,600,1850
k_1517769333,565,1850
k_1517773070,477,1850
k_1517787556,600,1850
k_1517845997,498,1850
k_1517846332,900,1850
k_1517868215,540,1850
k_1517878178,520,1850
k_1517884340,550,1850
k_1517884577,600,1850
c_7210223327,1000,1859
c_7190314183,750,1869
k_1505787741,551,1869
k_1505788482,526,1874
c_7174257350,605,1875
c_7192393151,500,1875
c_7194516689,525,1875
c_7195839184,605,1875
c_7198473599,560,1875
c_7198955370,800,1875
c_7202725619,500,1875
c_7205735490,668,1875
c_7208774255,625,1875
c_7209220218,624,1875
c_7212268674,563,1875
c_7213909992,550,1875
c_7214919324,900,1875
c_7217476721,650,1875
c_7218416386,650,1875
c_7220575968,575,1875
c_7222663526,900,1875
k_1517815056,500,1875
k_1505750829,744,1879
k_1513510776,532,1879
c_7181515233,550,1880
c_7185344347,555,1880
c_7200326159,500,1880
c_7202196627,900,1880
c_7205926586,830,1880
c_7210006482,595,1880
c_7218463521,505,1880
c_7218611787,505,1880
c_7219958334,600,1880
k_1513641406,518,1880
c_7196722232,557,1888
c_7223482757,589,1888
c_7207203047,476,1889
c_7195502627,600,1890
c_7200130276,800,1890
c_7200131153,800,1890
c_7203449515,500,1890
c_7206071927,800,1890
c_7207406551,800,1890
c_7208774135,600,1890
c_7209920261,482,1890
c_7217653512,599,1890
c_7222499014,600,1890
c_7222974480,950,1890
c_7223355040,950,1890
c_7223764048,950,1890
c_7224439333,950,1890
c_7224880156,550,1890
c_7225042247,950,1890
k_1517775219,535,1890
k_1517802201,550,1890
c_7217089009,1011,1894
c_7184621855,500,1895
c_7185926372,600,1895
c_7191275038,720,1895
c_7193696598,450,1895
c_7195359193,700,1895
c_7195436148,565,1895
c_7195568422,600,1895
c_7200311552,538,1895
c_7200844124,650,1895
c_7202602347,500,1895
c_7202746133,1000,1895
c_7202918531,550,1895
c_7205725356,600,1895
c_7205804296,538,1895
c_7206233816,600,1895
c_7206368322,1200,1895
c_7206543289,740,1895
c_7208117528,650,1895
c_7208152412,600,1895
c_7209327999,1600,1895
c_7210330029,600,1895
c_7213872263,450,1895
c_7214340290,586,1895
c_7214420757,500,1895
c_7214633602,650,1895
c_7214878278,825,1895
c_7216173289,595,1895
c_7216876664,700,1895
c_7217890246,800,1895
c_7218337579,475,1895
c_7220557907,600,1895
c_7222183721,800,1895
c_7222337494,600,1895
c_7222873495,675,1895
c_7223257119,600,1895
c_7223738352,704,1895
c_7224204382,650,1895
c_7224263873,550,1895
c_7224389542,650,1895
c_7224453574,600,1895
k_1517816797,710,1895
c_7183190745,505,1899
c_7190975412,700,1899
c_7193067411,520,1899
c_7194789886,599,1899
c_7197077483,500,1899
c_7200251765,650,1899
c_7200252182,650,1899
c_7201689331,705,1899
c_7202009697,625,1899
c_7218643729,642,1899
k_1513599031,678,1899
k_1517774927,500,1899
k_1517798644,628,1899
c_7186953105,750,1900
c_7188860303,510,1900
c_7191725579,1000,1900
c_7192632619,490,1900
c_7192841426,620,1900
c_7192944470,700,1900
c_7193358392,577,1900
c_7193427636,600,1900
c_7193662594,800,1900
c_7193723114,511,1900
c_7193982565,577,1900
c_7194152409,800,1900
c_7194537202,550,1900
c_7194716180,1000,1900
c_7195270427,590,1900
c_7195442273,577,1900
c_7196002131,550,1900
c_7196394948,673,1900
c_7196457838,600,1900
c_7196747580,600,1900
c_7196754642,549,1900
c_7197062994,670,1900
c_7197568257,600,1900
c_7197998859,550,1900
c_7198119851,950,1900
c_7198534413,610,1900
c_7198545878,500,1900
c_7198852911,499,1900
c_7199165814,650,1900
c_7199304229,570,1900
c_7199746957,590,1900
c_7199816163,620,1900
c_7199956489,577,1900
c_7200196843,650,1900
c_7200538614,620,1900
c_7200577922,736,1900
c_7200771686,800,1900
c_7200979702,750,1900
c_7201261365,600,1900
c_7201624293,700,1900
c_7201642938,600,1900
c_7202407080,800,1900
c_7202634892,1900,1900
c_7202679542,500,1900
c_7202686104,700,1900
c_7202807953,579,1900
c_7203450557,600,1900
c_7204453050,600,1900
c_7204565473,850,1900
c_7205061318,800,1900
c_7205854835,605,1900
c_7206157540,487,1900
c_7206227064,600,1900
c_7206241503,565,1900
c_7206273163,560,1900
c_7206301705,1064,1900
c_7206395190,577,1900
c_7206616365,670,1900
c_7207096076,1100,1900
c_7207234302,550,1900
c_7207954575,615,1900
c_7208073767,550,1900
c_7208273390,590,1900
c_7208275545,600,1900
c_7208708079,550,1900
c_7208935999,600,1900
c_7209343006,550,1900
c_7209507376,639,1900
c_7209569371,648,1900
c_7209950162,550,1900
c_7210035045,1064,1900
c_7210272083,550,1900
c_7210851410,600,1900
c_7211113930,630,1900
c_7211249754,659,1900
c_7211648083,550,1900
c_7211648420,760,1900
c_7212356834,587,1900
c_7212613425,550,1900
c_7212666779,800,1900
c_7212696231,577,1900
c_7213187986,600,1900
c_7213263364,780,1900
c_7213341274,550,1900
c_7213360585,565,1900
c_7213801193,577,1900
c_7213830357,550,1900
c_7213945375,630,1900
c_7213964417,630,1900
c_7214031645,630,1900
c_7214185009,483,1900
c_7214185899,587,1900
c_7214185946,581,1900
c_7214187602,565,1900
c_7214190606,600,1900
c_7214391095,575,1900
c_7214676177,477,1900
c_7214694269,990,1900
c_7214832089,582,1900
c_7214916841,487,1900
c_7214994821,500,1900
c_7215688624,568,1900
c_7216476179,485,1900
c_7216532699,600,1900
c_7216831604,800,1900
c_7216899355,800,1900
c_7216996446,610,1900
c_7217287975,811,1900
c_7217545615,567,1900
c_7217698727,487,1900
c_7217710618,477,1900
c_7218201316,491,1900
c_7218743616,544,1900
c_7218850139,487,1900
c_7219074347,630,1900
c_7219628146,750,1900
c_7219647109,725,1900
c_7219752420,800,1900
c_7219814516,570,1900
c_7219888396,700,1900
c_7219943242,700,1900
c_7220456295,650,1900
c_7220529872,600,1900
c_7220752706,800,1900
c_7221111483,500,1900
c_7221135794,686,1900
c_7221153651,600,1900
c_7221239420,800,1900
c_7221254128,650,1900
c_7221886995,487,1900
c_7221911183,477,1900
c_7222219325,577,1900
c_7222600015,600,1900
c_7222807427,800,1900
c_7222934197,590,1900
c_7222968831,800,1900
c_7223964878,900,1900
c_7224052793,800,1900
c_7224675949,615,1900
c_7224915772,700,1900
k_1510465899,675,1900
k_1512268788,500,1900
k_1513850794,570,1900
k_1516435069,500,1900
k_1517325823,550,1900
k_1517342728,600,1900
k_1517760489,550,1900
k_1517764440,613,1900
k_1517769285,521,1900
k_1517773667,620,1900
k_1517779119,650,1900
k_1517779476,700,1900
k_1517784635,600,1900
k_1517843987,500,1900
k_1517854799,866,1900
k_1517859402,530,1900
k_1517870590,530,1900
k_1517890676,650,1900
k_1517890899,480,1900
c_7224974926,1200,1910
c_7173714809,605,1925
c_7197994147,560,1925
c_7198089849,495,1925
c_7200628304,500,1925
c_7209760569,800,1925
c_7212889252,900,1925
c_7221085919,650,1925
k_1475834057,1000,1925
c_7191251394,615,1930
c_7211029196,546,1940
c_7220894700,750,1940
k_1517468681,623,1941
c_7183923979,500,1945
c_7193613438,704,1945
c_7210393711,600,1945
c_7217560705,600,1945
c_7218629061,600,1945
c_7222895611,877,1945
k_1505788420,626,1949
c_7177012114,950,1950
c_7184914205,500,1950
c_7188952364,960,1950
c_7190679733,600,1950
c_7191023778,497,1950
c_7191676662,800,1950
c_7192282061,1000,1950
c_7192910339,1000,1950
c_7194100903,550,1950
c_7194244877,800,1950
c_7194309267,630,1950
c_7194475786,800,1950
c_7194707514,1318,1950
c_7195269801,565,1950
c_7196725422,635,1950
c_7197374818,487,1950
c_7197448933,617,1950
c_7198094475,600,1950
c_7198534301,500,1950
c_7199079443,900,1950
c_7199455642,500,1950
c_7200450971,600,1950
c_7200688019,740,1950
c_7200832369,630,1950
c_7200886844,613,1950
c_7200996162,487,1950
c_7201138433,500,1950
c_7201176327,688,1950
c_7201178815,550,1950
c_7201181653,550,1950
c_7201927188,605,1950
c_7201941250,1000,1950
c_7202339137,612,1950
c_7202415886,630,1950
c_7202538010,600,1950
c_7203811836,1000,1950
c_7204491194,630,1950
c_7204952717,1000,1950
c_7204988442,500,1950
c_7205230201,650,1950
c_7205263728,1000,1950
c_7205544391,620,1950
c_7205862475,820,1950
c_7206061207,1000,1950
c_7206416391,960,1950
c_7206619072,673,1950
c_7206624945,630,1950
c_7206802567,1000,1950
c_7207109696,450,1950
c_7207669488,650,1950
c_7207903556,450,1950
c_7208059915,700,1950
c_7208815624,630,1950
c_7209575768,800,1950
c_7209585371,610,1950
c_7209586303,1045,1950
c_7209589136,725,1950
c_7209616351,508,1950
c_7209795841,650,1950
c_7209861677,950,1950
c_7210084613,700,1950
c_7210178108,630,1950
c_7210300378,1000,1950
c_7210471739,650,1950
c_7210768735,600,1950
c_7211115808,505,1950
c_7212360587,950,1950
c_7212550651,700,1950
c_7213176476,900,1950
c_7213205626,1000,1950
c_7214024096,505,1950
c_7214121945,1000,1950
c_7214198096,533,1950
c_7214202068,535,1950
c_7214320299,650,1950
c_7214567946,640,1950
c_7214671350,508,1950
c_7214684058,551,1950
c_7215205909,639,1950
c_7215509059,750,1950
c_7215802624,800,1950
c_7216268264,650,1950
c_7216593142,508,1950
c_7216674249,470,1950
c_7216703373,960,1950
c_7216920807,636,1950
c_7217040440,800,1950
c_7217043102,625,1950
c_7217336750,800,1950
c_7217419176,650,1950
c_7217859274,800,1950
c_7218458216,508,1950
c_7218506943,800,1950
c_7218680078,630,1950
c_7219053498,697,1950
c_7219291019,548,1950
c_7219540544,800,1950
c_7220010984,600,1950
c_7220210658,652,1950
